id,mass
2946,4
2947,5
2948,10
2949,8
2950,5
2951,3
2952,3
2953,17
2954,12
2955,10
2956,19
2957,12
2958,10
2959,9
2960,3
2961,4
2962,5
2963,4
2964,4
2965,2
2966,4
2967,1
2968,11
2969,15
2970,6
2971,151
2972,132
2973,53
2974,33
2975,16
2976,21
2977,13
2978,16
2979,14
2980,11
2981,8
2982,9
2983,6
2984,4
2985,8
2986,4
2987,38
2988,27
2989,24
2990,15
2991,3
2992,2
2993,2
2994,57
2995,24
2996,18
2997,18
2998,9
2999,8
3000,9
3001,6
3002,5
3003,3
3004,6
3005,3
3006,2
3007,3
3008,0
3009,11
3010,6
3011,5
3012,106
3013,28
3014,10
3015,5
3016,0
3017,7
3018,4
3019,40
3020,26
3021,19
3022,9
3023,3
3024,74
3025,8
3026,6
3027,5
3028,760
3029,16
3030,21
3031,43
3032,42
3033,24
3034,8
3035,8
3036,12
3037,50
3038,15
3039,3
3040,233
3041,40
3042,14
3043,9
3044,7
3045,6
3046,3
3047,2
3048,1
3049,0
3050,0
3051,107
3052,36
3053,18
3054,10
3055,6
3056,6
3057,4
3058,5
3059,4
3060,3
3061,3
3062,3
3063,2
3064,3
3065,2
3066,2
3067,2
3068,3
3069,2
3070,2
3071,1
3072,3
3073,3
3074,2
3075,2
3076,2
3077,1
3078,2
3079,1
3080,2
3081,1
3082,1
3083,2
3084,2
3085,1
3086,1
3087,2
3088,2
3089,1
3090,2
3091,2
3092,2
3093,2
3094,1
3095,2
3096,2
3097,1
3098,1
3099,1
3100,1
3101,1
3102,2
3103,1
3104,2
3105,2
3106,1
3107,1
3108,1
3109,1
3110,1
3111,2
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,1
3167,0
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3187,0
3188,1
3189,1
3190,1
3191,0
3192,1
3193,1
3194,0
3195,1
3196,1
3197,0
3198,1
3199,0
3200,1
3201,0
3202,1
3203,1
3204,1
3205,1
3206,1
3207,1
3208,1
3209,0
3210,1
3211,0
3212,1
3213,0
3214,1
3215,0
3216,0
3217,0
3218,1
3219,1
3220,0
3221,0
3222,1
3223,0
3224,1
3225,0
3226,0
3227,0
3228,1
3229,0
3230,0
3231,0
3232,1
3233,1
3234,0
3235,1
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,1
3244,0
3245,0
3246,0
3247,0
3248,1
3249,0
3250,1
3251,0
3252,0
3253,0
3254,38
3255,0
3256,0
3257,124
3258,5
3259,6
3260,536
3261,3860
3262,6
3263,38
3264,8
3265,13
3266,13
3267,30
3268,317
3269,6
3270,4
3271,2
3272,2
3273,1
3274,1
3275,2
3276,3
3277,8
3278,5
3279,81
3280,25
3281,135
3282,3
3283,46
3284,394
3285,24
3286,159
3287,26
3288,4
3289,2
3290,3
3291,3
3292,3
3293,4
3294,1087
3295,97
3296,274
3297,57
3298,40
3299,3
3300,4
3301,2
3302,14
3303,53
3304,44
3305,27
3306,14
3307,3110
3308,24
3309,4
3310,1
3311,5
3312,326
3313,354
3314,15
3315,546
3316,5
3317,179
3318,76
3319,20
3320,5
3321,12
3322,31
3323,87
3324,8
3325,62
3326,21
3327,16
3328,18130
3329,33
3330,23
3331,20
3332,248
3333,54
3334,938
3335,223
3336,183
3337,10
3338,9
3339,7
3340,2
3341,1
3342,292
3343,2
3344,844
3345,5
3346,217
3347,38
3348,30
3349,9
3350,11
3351,8
3352,8
3353,7
3354,4
3355,3
3356,2
3357,4
3358,4
3359,1
3360,1
3361,2
3362,2
3363,0
3364,1
3365,96
3366,97
3367,9
3368,53
3369,4
3370,2
3371,253
3372,19
3373,28
3374,4
3375,1
3376,817
3377,398
3378,311
3379,25
3380,81
3381,33
3382,16
3383,16
3384,14
3385,14
3386,12
3387,10
3388,6
3389,6
3390,7
3391,4
3392,9
3393,4
3394,5
3395,6
3396,4
3397,3
3398,2
3399,2
3400,2
3401,1
3402,2
3403,2
3404,1
3405,1
3406,1
3407,1
3408,0
3409,2
3410,1
3411,1
3412,3
3413,2
3414,380
3415,11
3416,26
3417,2
3418,42
3419,7
3420,2
3421,3
3422,10
3423,1
3424,4
3425,8
3426,37
3427,6
3428,2
3429,1
3430,302
3431,12
3432,15
3433,11
3434,10
3435,10
3436,8
3437,8
3438,9
3439,9
3440,7
3441,9
3442,6
3443,9
3444,9
3445,7
3446,8
3447,5
3448,6
3449,5
3450,4
3451,4
3452,3
3453,2
3454,1
3455,3
3456,1
3457,1
3458,1
3459,1
3460,1
3461,11
3462,44
3463,22
3464,5
3465,10
3466,78
3467,207
3468,4860
3469,19
3470,11
3471,62
3472,12
3473,5
3474,6
3475,6
3476,1
3477,12
3478,44
3479,133
3480,17
3481,8
3482,4
3483,18
3484,2
3485,83
3486,4
3487,226
3488,3
3489,364
3490,254
3491,16
3492,10
3493,8
3494,2550
3495,161
3496,287
3497,6
3498,6
3499,4
3500,2
3501,1140
3502,540
3503,45
3504,49
3505,54
3506,14
3507,15
3508,10
3509,5
3510,7
3511,7
3512,1
3513,1
3514,189
3515,78
3516,106
3517,13
3518,13
3519,11
3520,25
3521,23
3522,4
3523,3
3524,4
3525,15
3526,3
3527,6
3528,24
3529,1
3530,79
3531,12
3532,8
3533,0
3534,3
3535,2
3536,10
3537,1099
3538,60
3539,7
3540,141
3541,242
3542,104
3543,6
3544,4
3545,6
3546,4
3547,2
3548,8
3549,9
3550,10
3551,3
3552,9
3553,8
3554,6
3555,2
3556,3
3557,2800
3558,18
3559,13
3560,6
3561,8
3562,1
3563,101
3564,16
3565,10
3566,6
3567,6
3568,5
3569,3
3570,7
3571,8
3572,5
3573,6
3574,72
3575,56
3576,105
3577,15
3578,9
3579,1
3580,18
3581,6
3582,4
3583,2
3584,3
3585,3
3586,2
3587,2
3588,45
3589,4580
3590,69
3591,43
3592,10
3593,6
3594,306
3595,1
3596,14
3597,2
3598,1
3599,939
3600,9
3601,166
3602,5
3603,322
3604,14
3605,17
3606,12
3607,474
3608,441
3609,83
3610,92
3611,74
3612,51
3613,28
3614,31
3615,28
3616,13
3617,12
3618,10
3619,7
3620,4
3621,1
3622,2
3623,3
3624,5
3625,1
3626,510
3627,706
3628,411
3629,88
3630,57
3631,6
3632,1224
3633,7
3634,25
3635,255
3636,20
3637,22
3638,37
3639,21
3640,54
3641,62
3642,14
3643,6
3644,87
3645,30
3646,8
3647,4
3648,3
3649,65
3650,6
3651,6
3652,2
3653,10
3654,6
3655,1
3656,28
3657,8
3658,16
3659,4
3660,700
3661,3
3662,430
3663,44
3664,26
3665,7
3666,14
3667,88
3668,25
3669,1
3670,20
3671,3
3672,9
3673,38
3674,11
3675,100
3676,9
3677,22
3678,11
3679,14
3680,43
3681,72
3682,51
3683,114
3684,662
3685,32
3686,85
3687,803
3688,48
3689,63
3690,288
3691,138
3692,119
3693,54
3694,14
3695,8
3696,1
3697,1
3698,16
3699,97
3700,106
3701,12
3702,12
3703,119
3704,257
3705,79
3706,20
3707,54
3708,25
3709,19
3710,14
3711,11
3712,6
3713,12
3714,29
3715,29
3716,7
3717,1
3718,6
3719,5
3720,3
3721,26
3722,17
3723,56
3724,1
3725,2
3726,14
3727,26
3728,13
3729,12
3730,3
3731,2
3732,56
3733,110
3734,25
3735,206
3736,89
3737,1228
3738,106
3739,207
3740,207
3741,61
3742,2
3743,133
3744,832
3745,59
3746,92
3747,12
3748,143
3749,5
3750,6
3751,8
3752,47
3753,68
3754,52
3755,22
3756,33
3757,43
3758,20
3759,19
3760,17
3761,9
3762,39
3763,10
3764,6
3765,42
3766,8
3767,3
3768,5
3769,7
3770,16
3771,4
3772,21
3773,12
3774,2
3775,8
3776,2
3777,8
3778,5
3779,9
3780,4
3781,15
3782,10
3783,24
3784,42
3785,60
3786,84
3787,12
3788,125
3789,36
3790,28
3791,8
3792,7
3793,1
3794,38
3795,4
3796,35
3797,3
3798,18
3799,30
3800,17
3801,10
3802,8
3803,29
3804,4
3805,4
3806,5
3807,5
3808,2
3809,0
3810,363
3811,299
3812,212
3813,118
3814,214
3815,680
3816,164
3817,397
3818,70
3819,130
3820,191
3821,96
3822,1045
3823,120
3824,97
3825,179
3826,14
3827,9
3828,9
3829,11
3830,77
3831,7
3832,8
3833,4
3834,10
3835,200
3836,281
3837,276
3838,331
3839,290
3840,4
3841,25
3842,18
3843,24
3844,14280
3845,219
3846,9
3847,5
3848,8
3849,16
3850,4
3851,8
3852,2
3853,85
3854,121
3855,337
3856,590
3857,672
3858,942
3859,465
3860,198
3861,172
3862,233
3863,161
3864,127
3865,2490
3866,299
3867,808
3868,848
3869,128
3870,4
3871,103
3872,44
3873,30
3874,5
3875,18
3876,28
3877,19
3878,607
3879,194
3880,155
3881,128
3882,2730
3883,269
3884,656
3885,60
3886,458
3887,131
3888,52
3889,70
3890,11
3891,17
3892,17
3893,24
3894,32
3895,34
3896,16
3897,31
3898,23
3899,16
3900,5
3901,152
3902,12
3903,9
3904,63
3905,15
3906,23
3907,16
3908,33
3909,10
3910,25
3911,21
3912,34
3913,22
3914,21
3915,22
3916,29
3917,20
3918,14
3919,8
3920,7
3921,8
3922,10
3923,8
3924,3
3925,1
3926,23
3927,20
3928,20
3929,13
3930,24
3931,11
3932,20
3933,13
3934,10
3935,11
3936,9
3937,8
3938,12
3939,12
3940,10
3941,6
3942,8
3943,8
3944,5
3945,6
3946,5
3947,2
3948,2
3949,2
3950,1
3951,19
3952,14
3953,10
3954,16
3955,6
3956,2
3957,4
3958,3
3959,4
3960,1312
3961,2790
3962,7
3963,3
3964,2
3965,6
3966,5
3967,26
3968,6570
3969,4120
3970,161
3971,4300
3972,1079
3973,82
3974,8300
3975,138300
3976,4000
3977,5140
3978,110
3979,4
3980,15200
3981,7190
3982,144
3983,134
3984,18600
3985,389
3986,11800
3987,59400
3988,138100
3989,
3990,31800
3991,26000
3992,10600
3993,2250
3994,1260
3995,750
3996,492
3997,110800
3998,10000
3999,5600
4000,2390
4001,1513
4002,498
4003,94
4004,624
4005,542
4006,1726
4007,30
4008,172
4009,410
4010,175
4011,126
4012,29
4013,234
4014,116
4015,86
4016,132
4017,100
4018,37
4019,114
4020,47
4021,82
4022,91
4023,64
4024,23
4025,48
4026,56
4027,22
4028,58
4029,75
4030,52
4031,20660
4032,50000
4033,235
4034,8480
4035,1276
4036,167
4037,29
4038,920
4039,12
4040,8
4041,4
4042,15300
4043,43
4044,895
4045,220
4046,
4047,800
4048,252
4049,235
4050,780
4051,2230
4052,483
4053,99
4054,93
4055,236
4056,296
4057,292
4058,180
4059,23
4060,309
4061,411
4062,78
4063,78
4064,52
4065,60
4066,17
4067,16
4068,21
4069,11
4070,19
4071,20
4072,4
4073,1
4074,1
4075,1
4076,0
4077,7
4078,9
4079,2
4080,2
4081,8
4082,2
4083,19
4084,8
4085,2
4086,17
4087,20
4088,11
4089,12
4090,18
4091,8
4092,20
4093,15
4094,7
4095,84
4096,15
4097,112
4098,13
4099,10
4100,5
4101,12
4102,3
4103,4
4104,6
4105,64
4106,13
4107,17
4108,3
4109,6
4110,3
4111,5
4112,4
4113,1
4114,18
4115,11
4116,0
4117,10
4118,12
4119,1
4120,2
4121,14
4122,24
4123,8
4124,1
4125,9
4126,12
4127,9
4128,44
4129,46
4130,19
4131,31
4132,51
4133,8
4134,10
4135,4
4136,45
4137,9
4138,7
4139,4
4140,2
4141,1
4142,8
4143,5
4144,18
4145,4
4146,12
4147,4
4148,6
4149,3
4150,8
4151,5
4152,1
4153,
4154,52
4155,22
4156,2
4157,44
4158,154
4159,7
4160,21
4161,8
4162,6
4163,4
4164,4
4165,5
4166,3
4167,4
4168,19
4169,25
4170,4
4171,4
4172,2
4173,25
4174,26
4175,115
4176,19
4177,19
4178,3
4179,4
4180,5
4181,2
4182,66
4183,79
4184,11
4185,3
4186,39
4187,8
4188,14
4189,18
4190,19
4191,13
4192,26
4193,58
4194,17
4195,18
4196,12
4197,5
4198,18
4199,88
4200,20
4201,17
4202,70
4203,6
4204,29
4205,24
4206,38
4207,30
4208,139
4209,611
4210,25
4211,7
4212,12
4213,24
4214,6
4215,26
4216,32
4217,23
4218,55
4219,368
4220,6
4221,9
4222,191
4223,33
4224,1135
4225,288
4226,128
4227,28
4228,122
4229,52
4230,109
4231,387
4232,642
4233,845
4234,7
4235,11
4236,5
4237,5
4238,20
4239,7
4240,3
4241,1
4242,15
4243,3
4244,7
4245,6
4246,3
4247,4
4248,5
4249,1733
4250,32
4251,6
4252,27
4253,17
4254,8
4255,2110
4256,820
4257,1470
4258,413
4259,45
4260,69
4261,125
4262,5880
4263,15320
4264,16
4265,19
4266,12
4267,2470
4268,6490
4269,4090
4270,
4271,5
4272,7
4273,4
4274,6
4275,19
4276,25
4277,144
4278,56
4279,9
4280,40
4281,33
4282,42
4283,44
4284,96
4285,504
4286,10560
4287,69
4288,343
4289,24
4290,246
4291,765
4292,676
4293,1996
4294,597
4295,294
4296,744
4297,412
4298,862
4299,1669
4300,11
4301,18
4302,108
4303,104
4304,272
4305,1045
4306,589
4307,610
4308,674
4309,492
4310,288
4311,25
4312,143
4313,313
4314,174
4315,3230
4316,1231
4317,4130
4318,10510
4319,376
4320,271
4321,246
4322,230
4323,1880
4324,2190
4325,3780
4326,6
4327,200
4328,110
4329,1351
4330,141
4331,963
4332,952
4333,261
4334,235
4335,55
4336,236
4337,79
4338,650
4339,6440
4340,20
4341,181
4342,8
4343,9
4344,5
4345,7
4346,3
4347,14
4348,6
4349,3
4350,8
4351,3
4352,2
4353,2
4354,1
4355,9
4356,11
4357,14
4358,5
4359,2
4360,10
4361,8
4362,3
4363,6
4364,3
4365,11
4366,8
4367,12
4368,3
4369,3
4370,8
4371,2
4372,2
4373,8
4374,2
4375,3
4376,10
4377,4
4378,3
4379,11
4380,10
4381,12
4382,11
4383,7
4384,10
4385,6
4386,4
4387,12
4388,15
4389,10
4390,14
4391,13
4392,11
4393,10
4394,10
4395,9
4396,8
4397,6
4398,5
4399,8
4400,9
4401,5
4402,6
4403,6
4404,3
4405,4
4406,3
4407,1
4408,13
4409,9
4410,7
4411,
4412,6
4413,5
4414,3
4415,6
4416,3
4417,8
4418,3
4419,6000
4420,24000
4421,7500
4422,381
4423,50
4424,410
4425,116
4426,809
4427,502
4428,1810
4429,2270
4430,9260
4431,885
4432,17230
4433,74320
4434,13500
4435,47
4436,4700
4437,2500
4438,13700
4439,10220
4440,1200
4441,4580
4442,11140
4443,28100
4444,
4445,1300
4446,32
4447,113
4448,6970
4449,15640
4450,171
4451,13100
4452,170
4453,77
4454,19070
4455,4500
4456,295
4457,43
4458,882
4459,8
4460,758
4461,3800
4462,60
4463,102
4464,75500
4465,15000
4466,1914
4467,20150
4468,1510
4469,10500
4470,305
4471,1425
4472,1137
4473,410
4474,1150
4475,407000
4476,17500
4477,244
4478,45000
4479,642
4480,54000
4481,
4482,4110
4483,33600
4484,46
4485,46
4486,1300
4487,2090
4488,724
4489,40000
4490,4000000
4491,950
4492,7500
4493,17
4494,861
4495,144
4496,4710
4497,13770
4498,1793
4499,3000
4500,2750000
4501,200
4502,2600
4503,47600
4504,30
4505,466
4506,532
4507,63000
4508,4600
4509,1710
4510,478
4511,1193
4512,605
4513,78
4514,3000
4515,7800
4516,2900
4517,200
4518,3350
4519,7580
4520,3910
4521,26100
4522,4860
4523,1992
4524,479
4525,4000
4526,15500
4527,192
4528,7330
4529,5900
4530,30500
4531,4320
4532,1050
4533,1495
4534,40800
4535,330
4536,9
4537,27000
4538,200
4539,173
4540,14250
4541,2110
4542,15650
4543,2510
4544,274
4545,66
4546,12000
4547,10500
4548,30000
4549,69000
4550,3
4551,3
4552,2
4553,37
4554,0
4555,1
4556,3
4557,1
4558,4
4559,1
4560,122
4561,70
4562,1
4563,3
4564,167
4565,1
4566,87
4567,9
4568,23
4569,9
4570,2
4571,5
4572,1
4573,2
4574,1
4575,1
4576,0
4577,6100
4578,84
4579,15
4580,60
4581,189
4582,19
4583,0
4584,1
4585,0
4586,1
4587,1
4588,1
4589,0
4590,1
4591,0
4592,1
4593,1
4594,4
4595,3
4596,6
4597,3
4598,2
4599,2
4600,4
4601,3
4602,1
4603,1
4604,3
4605,6
4606,3
4607,2
4608,1
4609,3
4610,1
4611,3
4612,2
4613,3
4614,4
4615,3
4616,1
4617,3
4618,8
4619,7
4620,5
4621,1
4622,1
4623,2
4624,1
4625,2
4626,1
4627,1
4628,1
4629,1
4630,3
4631,2
4632,0
4633,0
4634,0
4635,0
4636,70
4637,0
4638,0
4639,0
4640,2
4641,1
4642,3
4643,3
4644,92
4645,2570
4646,1
4647,1
4648,85
4649,3
4650,11000
4651,1
4652,10
4653,20
4654,16
4655,6
4656,591
4657,434
4658,707
4659,104
4660,115
4661,157
4662,104
4663,110
4664,40
4665,27
4666,11
4667,42
4668,22
4669,11
4670,0
4671,21
4672,47
4673,63
4674,63
4675,25
4676,40
4677,109
4678,26
4679,106
4680,27
4681,82
4682,29
4683,98
4684,63
4685,27
4686,22
4687,103
4688,36
4689,12
4690,9
4691,22
4692,14
4693,11
4694,39
4695,2
4696,8
4697,3
4698,6
4699,4
4700,4
4701,2
4702,2
4703,3
4704,3
4705,4
4706,8
4707,5
4708,5
4709,3
4710,10
4711,7
4712,5
4713,5
4714,5
4715,6
4716,9
4717,3
4718,9
4719,7
4720,6
4721,10
4722,6
4723,5
4724,9
4725,4
4726,5
4727,8
4728,9
4729,2
4730,6
4731,5
4732,2
4733,6
4734,5
4735,9
4736,7
4737,6
4738,2
4739,6
4740,10
4741,5
4742,7
4743,9
4744,2
4745,6
4746,7
4747,5
4748,2
4749,4
4750,9
4751,7
4752,3
4753,4
4754,12
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,1
4764,1
4765,2
4766,2
4767,3
4768,3
4769,3
4770,2
4771,1
4772,3
4773,2
4774,2
4775,2
4776,1
4777,3
4778,1
4779,2
4780,2
4781,2
4782,2
4783,2
4784,2
4785,0
4786,1
4787,0
4788,0
4789,1
4790,1
4791,1
4792,0
4793,1
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,971
4807,70
4808,4
4809,1
4810,47
4811,4
4812,3
4813,1
4814,1
4815,38
4816,1
4817,87
4818,27
4819,1798
4820,6
4821,5
4822,5
4823,5
4824,1
4825,99
4826,0
4827,2
4828,1
4829,21
4830,0
4831,3
4832,4
4833,3
4834,2
4835,9
4836,94
4837,51
4838,6
4839,24
4840,8
4841,8
4842,14
4843,9
4844,9
4845,20
4846,15
4847,9
4848,2
4849,1
4850,4
4851,3
4852,22
4853,2
4854,4
4855,8
4856,2
4857,1000
4858,41000
4859,1896
4860,203
4861,1550
4862,30
4863,8000
4864,1600
4865,65
4866,52
4867,47000
4868,3620
4869,1928
4870,483
4871,3390
4872,4850
4873,1872
4874,295
4875,66
4876,129
4877,982
4878,9
4879,22000
4880,50
4881,439
4882,6600
4883,823
4884,2280
4885,246
4886,70
4887,16
4888,8
4889,4
4890,36
4891,162
4892,14
4893,9
4894,299
4895,206
4896,75
4897,2060
4898,2370
4899,88
4900,12
4901,3
4902,5
4903,6
4904,1
4905,39
4906,35
4907,6
4908,50
4909,14
4910,5
4911,36
4912,90
4913,4
4914,8
4915,6
4916,14
4917,3
4918,28
4919,116
4920,201
4921,592
4922,209
4923,48
4924,35
4925,2
4926,4
4927,5
4928,52
4929,40
4930,2
4931,2
4932,67
4933,13
4934,19
4935,21
4936,88
4937,135
4938,13
4939,19
4940,20
4941,9
4942,10
4943,35
4944,2
4945,12
4946,12
4947,4
4948,5
4949,19
4950,59
4951,18
4952,29
4953,30
4954,54
4955,5
4956,20
4957,5580
4958,16
4959,621
4960,537
4961,102
4962,180
4963,3
4964,2
4965,30
4966,1
4967,1
4968,14
4969,43
4970,1
4971,2
4972,3
4973,7
4974,867
4975,66
4976,16
4977,2190
4978,9
4979,27
4980,16
4981,9
4982,3
4983,22
4984,22
4985,26
4986,147
4987,114
4988,139
4989,44
4990,90
4991,58
4992,46
4993,28
4994,42
4995,1045
4996,69
4997,80
4998,845
4999,4
5000,90
5001,8
5002,55
5003,70
5004,62
5005,107
5006,14
5007,19
5008,41
5009,7
5010,18
5011,18
5012,2
5013,3
5014,3
5015,8
5016,725
5017,26
5018,23
5019,5
5020,4
5021,10
5022,30
5023,5
5024,141
5025,1
5026,9
5027,6
5028,1
5029,1
5030,34
5031,49
5032,4
5033,6
5034,3
5035,3070
5036,715
5037,44
5038,92
5039,98
5040,31
5041,42
5042,4
5043,134
5044,249
5045,203
5046,1
5047,2
5048,2
5049,1
5050,1
5051,5
5052,47
5053,17
5054,21
5055,23
5056,5
5057,4
5058,7
5059,7
5060,4
5061,2
5062,11
5063,3
5064,3
5065,0
5066,5
5067,6
5068,7
5069,2
5070,3240
5071,1092
5072,420
5073,1819
5074,5
5075,4
5076,3
5077,5
5078,6
5079,3
5080,5
5081,5
5082,8
5083,11
5084,5
5085,3
5086,6
5087,4
5088,8
5089,5
5090,8
5091,5
5092,2
5093,6
5094,7
5095,3
5096,3
5097,8
5098,6
5099,9
5100,6
5101,8
5102,8
5103,6
5104,5
5105,2
5106,5
5107,9
5108,12
5109,9
5110,4
5111,4
5112,2
5113,0
5114,26
5115,15
5116,13
5117,8
5118,7
5119,8
5120,4
5121,4
5122,2
5123,1
5124,10
5125,7
5126,11
5127,6
5128,8
5129,7
5130,7
5131,6
5132,5
5133,1
5134,8
5135,5
5136,5
5137,4
5138,3
5139,2
5140,3
5141,1
5142,1
5143,1
5144,0
5145,11
5146,6
5147,3
5148,5
5149,5
5150,5
5151,4
5152,5
5153,3
5154,2
5155,9
5156,7
5157,6
5158,4
5159,5
5160,5
5161,5
5162,4
5163,4
5164,3
5165,8
5166,6
5167,8
5168,5
5169,4
5170,5
5171,5
5172,4
5173,2
5174,1
5175,11
5176,6
5177,4
5178,6
5179,3
5180,4
5181,4
5182,6
5183,1
5184,2
5185,6
5186,5
5187,4
5188,3
5189,3
5190,3
5191,1
5192,1
5193,1
5194,0
5195,6
5196,9
5197,6
5198,5
5199,6
5200,3
5201,3
5202,2
5203,1
5204,1
5205,9
5206,4
5207,3
5208,4
