Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Grove Mountains 090523,GRV 090523,Official,,2010,Antarctica,L6,1.58 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090524,GRV 090524,Official,,2010,Antarctica,L6,1.99 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090525,GRV 090525,Official,,2010,Antarctica,L6,0.85 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090526,GRV 090526,Official,,2010,Antarctica,L5,30 mg,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090527,GRV 090527,Official,,2010,Antarctica,L6,1.62 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090528,GRV 090528,Official,,2010,Antarctica,L6,0.3 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090529,GRV 090529,Official,,2010,Antarctica,L6,1.81 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090530,GRV 090530,Official,,2010,Antarctica,L5,9.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090531,GRV 090531,Official,,2010,Antarctica,L6,0.23 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090532,GRV 090532,Official,,2010,Antarctica,L5,8.6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090533,GRV 090533,Official,,2010,Antarctica,L6,5.6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090534,GRV 090534,Official,,2010,Antarctica,L5,4.44 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090535,GRV 090535,Official,,2010,Antarctica,L5,0.64 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090536,GRV 090536,Official,,2010,Antarctica,L5,0.79 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090537,GRV 090537,Official,,2010,Antarctica,L5,30 mg,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090538,GRV 090538,Official,,2010,Antarctica,L6,0.59 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090539,GRV 090539,Official,,2010,Antarctica,L6,0.77 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090540,GRV 090540,Official,,2010,Antarctica,L5,0.8 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090541,GRV 090541,Official,,2010,Antarctica,L5,1.75 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090542,GRV 090542,Official,,2010,Antarctica,L6,0.31 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090543,GRV 090543,Official,,2010,Antarctica,L5,0.36 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090544,GRV 090544,Official,,2010,Antarctica,L6,0.27 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090545,GRV 090545,Official,,2010,Antarctica,L5,3.75 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090546,GRV 090546,Official,,2010,Antarctica,L5,1.92 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090547,GRV 090547,Official,,2010,Antarctica,L5,2.65 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090548,GRV 090548,Official,,2010,Antarctica,L5,5.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090549,GRV 090549,Official,,2010,Antarctica,L6,1.27 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090550,GRV 090550,Official,,2010,Antarctica,L6,0.31 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090551,GRV 090551,Official,,2010,Antarctica,L5,0.25 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090552,GRV 090552,Official,,2010,Antarctica,L5,0.24 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090553,GRV 090553,Official,,2010,Antarctica,H5,1.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090554,GRV 090554,Official,,2010,Antarctica,L5,80 mg,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090555,GRV 090555,Official,,2010,Antarctica,L5,1.24 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090556,GRV 090556,Official,,2010,Antarctica,L5,0.12 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090557,GRV 090557,Official,,2010,Antarctica,L6,0.22 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090558,GRV 090558,Official,,2010,Antarctica,L5,1.05 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090559,GRV 090559,Official,,2010,Antarctica,H5,4.62 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090560,GRV 090560,Official,,2010,Antarctica,L5,1.05 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090561,GRV 090561,Official,,2010,Antarctica,L5,0.45 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090562,GRV 090562,Official,,2010,Antarctica,L5,0.62 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090563,GRV 090563,Official,,2010,Antarctica,L5,3.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090564,GRV 090564,Official,,2010,Antarctica,L5,1.22 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090565,GRV 090565,Official,,2010,Antarctica,H4,4.92 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090566,GRV 090566,Official,,2010,Antarctica,L5,3.45 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090567,GRV 090567,Official,,2010,Antarctica,L5,1.74 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090568,GRV 090568,Official,,2010,Antarctica,L5,4.45 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090569,GRV 090569,Official,,2010,Antarctica,L5,4.39 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090570,GRV 090570,Official,,2010,Antarctica,L5,2.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090571,GRV 090571,Official,,2010,Antarctica,L5,15.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090572,GRV 090572,Official,,2010,Antarctica,L5,42.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090573,GRV 090573,Official,,2010,Antarctica,L4,3.6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090574,GRV 090574,Official,,2010,Antarctica,L5,30.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090575,GRV 090575,Official,,2010,Antarctica,L5,63.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090576,GRV 090576,Official,,2010,Antarctica,L5,0.83 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090577,GRV 090577,Official,,2010,Antarctica,L5,1.16 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090578,GRV 090578,Official,,2010,Antarctica,H6,1.43 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090579,GRV 090579,Official,,2010,Antarctica,L5,4.25 g,105, CARE,"(-72.778360, 75.314470)  "
Grove Mountains 090580,GRV 090580,Official,,2010,Antarctica,L6,0.2 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090581,GRV 090581,Official,,2010,Antarctica,L5,0.9 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090582,GRV 090582,Official,,2010,Antarctica,L4,12.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090583,GRV 090583,Official,,2010,Antarctica,L5,2.68 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090584,GRV 090584,Official,,2010,Antarctica,L5,12.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090585,GRV 090585,Official,,2010,Antarctica,L5,1.22 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090586,GRV 090586,Official,,2010,Antarctica,L5,53.6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090587,GRV 090587,Official,,2010,Antarctica,L5,35 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090588,GRV 090588,Official,,2010,Antarctica,L5,0.48 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090589,GRV 090589,Official,,2010,Antarctica,L5,0.26 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090590,GRV 090590,Official,,2010,Antarctica,L5,16.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090591,GRV 090591,Official,,2010,Antarctica,LL5,228 g,102, CARE,"(-72.778860, 75.314470)  "
Grove Mountains 090592,GRV 090592,Official,,2010,Antarctica,L5,1.07 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090593,GRV 090593,Official,,2010,Antarctica,L5,11.3 g,105, CARE,"(-72.778860, 75.314470)  "
Grove Mountains 090594,GRV 090594,Official,,2010,Antarctica,L5,4.21 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090595,GRV 090595,Official,,2010,Antarctica,L5,9.4 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090596,GRV 090596,Official,,2010,Antarctica,L5,19.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090597,GRV 090597,Official,,2010,Antarctica,L5,0.22 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090598,GRV 090598,Official,,2010,Antarctica,L5,0.83 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090599,GRV 090599,Official,,2010,Antarctica,L5,1.41 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090600,GRV 090600,Official,,2010,Antarctica,L5,2.36 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090601,GRV 090601,Official,,2010,Antarctica,L5,3.96 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090602,GRV 090602,Official,,2010,Antarctica,L5,14.3 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090603,GRV 090603,Official,,2010,Antarctica,L5,2.15 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090604,GRV 090604,Official,,2010,Antarctica,L5,6.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090605,GRV 090605,Official,,2010,Antarctica,L6,13.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090606,GRV 090606,Official,,2010,Antarctica,L5,17.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090607,GRV 090607,Official,,2010,Antarctica,L5,29.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090608,GRV 090608,Official,,2010,Antarctica,L6,0.72 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090609,GRV 090609,Official,,2010,Antarctica,L5,0.83 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090610,GRV 090610,Official,,2010,Antarctica,L5,9.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090611,GRV 090611,Official,,2010,Antarctica,L5,2.15 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090612,GRV 090612,Official,,2010,Antarctica,L5,9.4 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090613,GRV 090613,Official,,2010,Antarctica,L5,5.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090614,GRV 090614,Official,,2010,Antarctica,L5,10.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090615,GRV 090615,Official,,2010,Antarctica,L5,1.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090616,GRV 090616,Official,,2010,Antarctica,L5,0.39 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090617,GRV 090617,Official,,2010,Antarctica,L5,1.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090618,GRV 090618,Official,,2010,Antarctica,L5,0.73 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090619,GRV 090619,Official,,2010,Antarctica,L5,2.11 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090620,GRV 090620,Official,,2010,Antarctica,H5,0.28 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090621,GRV 090621,Official,,2010,Antarctica,L5,2.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090622,GRV 090622,Official,,2010,Antarctica,L5,0.45 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090623,GRV 090623,Official,,2010,Antarctica,L5,0.73 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090624,GRV 090624,Official,,2010,Antarctica,L4,12.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090625,GRV 090625,Official,,2010,Antarctica,H3,0.78 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090626,GRV 090626,Official,,2010,Antarctica,L6,0.51 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090627,GRV 090627,Official,,2010,Antarctica,L6,0.73 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090628,GRV 090628,Official,,2010,Antarctica,L5,2.73 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090629,GRV 090629,Official,,2010,Antarctica,H5,0.35 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090630,GRV 090630,Official,,2010,Antarctica,H5,1.01 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090631,GRV 090631,Official,,2010,Antarctica,H4,0.38 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090632,GRV 090632,Official,,2010,Antarctica,L5,4.7 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090633,GRV 090633,Official,,2010,Antarctica,L6,33 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090634,GRV 090634,Official,,2010,Antarctica,L5,0.92 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090635,GRV 090635,Official,,2010,Antarctica,L5,15.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090636,GRV 090636,Official,,2010,Antarctica,L5,27.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090637,GRV 090637,Official,,2010,Antarctica,L4,0.64 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090638,GRV 090638,Official,,2010,Antarctica,L4,0.35 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090639,GRV 090639,Official,,2010,Antarctica,H4,5.5 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090640,GRV 090640,Official,,2010,Antarctica,L5,0.53 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090641,GRV 090641,Official,,2010,Antarctica,L5,50.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090642,GRV 090642,Official,,2010,Antarctica,L5,1.92 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090643,GRV 090643,Official,,2010,Antarctica,H5,1.25 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090644,GRV 090644,Official,,2010,Antarctica,L5,3.36 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090645,GRV 090645,Official,,2010,Antarctica,L5,1.5 g,105, CARE,"(-72.778860, 75.319690)  "
Grove Mountains 090646,GRV 090646,Official,,2010,Antarctica,L5,0.28 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090647,GRV 090647,Official,,2010,Antarctica,L5,312 g,102, CARE,"(-72.778860, 75.314470)  "
Grove Mountains 090648,GRV 090648,Official,,2010,Antarctica,L5,1.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090649,GRV 090649,Official,,2010,Antarctica,L5,1.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090650,GRV 090650,Official,,2010,Antarctica,H4,2.51 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090651,GRV 090651,Official,,2010,Antarctica,L5,15.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090652,GRV 090652,Official,,2010,Antarctica,L5,43.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090653,GRV 090653,Official,,2010,Antarctica,L5,0.52 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090654,GRV 090654,Official,,2010,Antarctica,L5,13.4 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090655,GRV 090655,Official,,2010,Antarctica,H5,0.68 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090656,GRV 090656,Official,,2010,Antarctica,L5,20.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090657,GRV 090657,Official,,2010,Antarctica,L5,3.88 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090658,GRV 090658,Official,,2010,Antarctica,L5,0.84 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090659,GRV 090659,Official,,2010,Antarctica,H5,1.9 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090660,GRV 090660,Official,,2010,Antarctica,L6,1.22 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090661,GRV 090661,Official,,2010,Antarctica,H4,1.03 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090662,GRV 090662,Official,,2010,Antarctica,L5,1.4 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090663,GRV 090663,Official,,2010,Antarctica,L5,5.8 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090664,GRV 090664,Official,,2010,Antarctica,L5,14.1 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090665,GRV 090665,Official,,2010,Antarctica,H5,1.63 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090666,GRV 090666,Official,,2010,Antarctica,L6,2.04 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090667,GRV 090667,Official,,2010,Antarctica,L6,2.16 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090668,GRV 090668,Official,,2010,Antarctica,L5,3.33 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090669,GRV 090669,Official,,2010,Antarctica,L6,1.28 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090670,GRV 090670,Official,,2010,Antarctica,L5,3.05 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090671,GRV 090671,Official,,2010,Antarctica,L5,0.35 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090672,GRV 090672,Official,,2010,Antarctica,L4,2.2 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090673,GRV 090673,Official,,2010,Antarctica,H5,1.3 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090674,GRV 090674,Official,,2010,Antarctica,L5,0.54 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090675,GRV 090675,Official,,2010,Antarctica,L5,2.12 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090676,GRV 090676,Official,,2010,Antarctica,L5,1.45 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090677,GRV 090677,Official,,2010,Antarctica,L5,9.6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090678,GRV 090678,Official,,2010,Antarctica,H5,4.48 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090679,GRV 090679,Official,,2010,Antarctica,L6,5.3 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090680,GRV 090680,Official,,2010,Antarctica,L5,1.72 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090681,GRV 090681,Official,,2010,Antarctica,L6,0.92 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090682,GRV 090682,Official,,2010,Antarctica,L5,6 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090683,GRV 090683,Official,,2010,Antarctica,L5,1.65 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090684,GRV 090684,Official,,2010,Antarctica,L5,1.89 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090685,GRV 090685,Official,,2010,Antarctica,L5,1.22 g,105, CARE,"(-72.778360, 75.319690)  "
Grove Mountains 090686,GRV 090686,Official,,2010,Antarctica,L4,91.7 g,108, CARE,"(-72.778890, 75.314470)  "
Grove Mountains 090687,GRV 090687,Official,,2010,Antarctica,L5,10.7 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090688,GRV 090688,Official,,2010,Antarctica,L4,0.92 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090689,GRV 090689,Official,,2010,Antarctica,L4,0.34 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090690,GRV 090690,Official,,2010,Antarctica,L5,1.23 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090691,GRV 090691,Official,,2010,Antarctica,L5,33.3 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090692,GRV 090692,Official,,2010,Antarctica,H4,2.7 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090693,GRV 090693,Official,,2010,Antarctica,L5,63.7 g,108, CARE,"(-72.778890, 75.314470)  "
Grove Mountains 090694,GRV 090694,Official,,2010,Antarctica,L6,21.4 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090695,GRV 090695,Official,,2010,Antarctica,L5,2.8 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090696,GRV 090696,Official,,2010,Antarctica,L5,30.8 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090697,GRV 090697,Official,,2010,Antarctica,L6,0.4 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090698,GRV 090698,Official,,2010,Antarctica,H4,5.8 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090699,GRV 090699,Official,,2010,Antarctica,L6,1.66 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090700,GRV 090700,Official,,2010,Antarctica,H4,2.36 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090701,GRV 090701,Official,,2010,Antarctica,L5,1.15 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090702,GRV 090702,Official,,2010,Antarctica,L5,9.1 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090703,GRV 090703,Official,,2010,Antarctica,L5,1.82 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090704,GRV 090704,Official,,2010,Antarctica,L5,3.71 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090705,GRV 090705,Official,,2010,Antarctica,L5,5.7 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090706,GRV 090706,Official,,2010,Antarctica,H4,4.89 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090707,GRV 090707,Official,,2010,Antarctica,H4,7.1 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090708,GRV 090708,Official,,2010,Antarctica,H4,2.7 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090709,GRV 090709,Official,,2010,Antarctica,H4,4.62 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090710,GRV 090710,Official,,2010,Antarctica,H4,16.9 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090711,GRV 090711,Official,,2010,Antarctica,L4,8.7 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090712,GRV 090712,Official,,2010,Antarctica,H4,6.6 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090713,GRV 090713,Official,,2010,Antarctica,H4,4.51 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090714,GRV 090714,Official,,2010,Antarctica,H4,9.4 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090715,GRV 090715,Official,,2010,Antarctica,L5,2.39 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090716,GRV 090716,Official,,2010,Antarctica,LL5,5.2 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090717,GRV 090717,Official,,2010,Antarctica,LL4,6.1 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090718,GRV 090718,Official,,2010,Antarctica,H4,3.06 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090719,GRV 090719,Official,,2010,Antarctica,L6,165.7 g,102, CARE,"(-72.778860, 75.314470)  "
Grove Mountains 090720,GRV 090720,Official,,2010,Antarctica,L5,35.3 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090721,GRV 090721,Official,,2010,Antarctica,L5,29.2 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090722,GRV 090722,Official,,2010,Antarctica,L5,31 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090723,GRV 090723,Official,,2010,Antarctica,L5,23.7 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090724,GRV 090724,Official,,2010,Antarctica,L5,34.6 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090725,GRV 090725,Official,,2010,Antarctica,L5,0.86 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090726,GRV 090726,Official,,2010,Antarctica,L5,39.6 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090727,GRV 090727,Official,,2010,Antarctica,L5,7.4 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090728,GRV 090728,Official,,2010,Antarctica,H4,10.1 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090729,GRV 090729,Official,,2010,Antarctica,L5,4.07 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090730,GRV 090730,Official,,2010,Antarctica,L5,0.75 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090731,GRV 090731,Official,,2010,Antarctica,L6,0.45 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090732,GRV 090732,Official,,2010,Antarctica,H4,2.48 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090733,GRV 090733,Official,,2010,Antarctica,L5,1.48 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090734,GRV 090734,Official,,2010,Antarctica,L5,4.43 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090735,GRV 090735,Official,,2010,Antarctica,L6,0.75 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090736,GRV 090736,Official,,2010,Antarctica,L5,4.01 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090737,GRV 090737,Official,,2010,Antarctica,L4,1.08 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090738,GRV 090738,Official,,2010,Antarctica,L5,0.8 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090739,GRV 090739,Official,,2010,Antarctica,L5,0.97 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090740,GRV 090740,Official,,2010,Antarctica,L5,80 mg,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090741,GRV 090741,Official,,2010,Antarctica,L5,1.25 g,108, CARE,"(-72.778330, 75.319690)  "
Grove Mountains 090742,GRV 090742,Official,,2010,Antarctica,H4,8.1 g,108, CARE,"(-72.891390, 74.948500)  "
Grove Mountains 090743,GRV 090743,Official,,2010,Antarctica,H4,14.3 g,108, CARE,"(-72.891390, 74.948500)  "
