Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
MacAlpine Hills 041237,MAC 041237,Official,,2004,Antarctica,L5¶,1.5 g,92,29(2) ANSMET,"(-84.314600, 159.946000)  "
MacAlpine Hills 041238,MAC 041238,Official,,2004,Antarctica,L5¶,1.6 g,92,29(2) ANSMET,"(-84.315700, 159.923000)  "
MacAlpine Hills 041239,MAC 041239,Official,,2004,Antarctica,L5¶,1.5 g,92,29(2) ANSMET,"(-84.318900, 159.935000)  "
MacAlpine Hills 041240,MAC 041240,Official,,2004,Antarctica,L5¶,4 g,94,30(2) ANSMET,"(-84.314200, 159.885000)  "
MacAlpine Hills 041241,MAC 041241,Official,,2004,Antarctica,L5¶,1.4 g,94,30(2) ANSMET,"(-84.314100, 159.887000)  "
MacAlpine Hills 041242,MAC 041242,Official,,2004,Antarctica,L5¶,2.4 g,94,30(2) ANSMET,"(-84.314100, 159.919000)  "
MacAlpine Hills 041243,MAC 041243,Official,,2004,Antarctica,L5¶,3.1 g,94,30(2) ANSMET,"(-84.315100, 159.891000)  "
MacAlpine Hills 041244,MAC 041244,Official,,2004,Antarctica,L5¶,3.1 g,94,30(2) ANSMET,"(-84.318400, 159.930000)  "
MacAlpine Hills 041245,MAC 041245,Official,,2004,Antarctica,L6¶,2.9 g,94,30(2) ANSMET,"(-84.314100, 159.885000)  "
MacAlpine Hills 041246,MAC 041246,Official,,2004,Antarctica,L6¶,2.1 g,94,30(2) ANSMET,"(-84.314200, 159.885000)  "
MacAlpine Hills 041247,MAC 041247,Official,,2004,Antarctica,L5¶,2 g,94,30(2) ANSMET,"(-84.313900, 159.885000)  "
MacAlpine Hills 041248,MAC 041248,Official,,2004,Antarctica,L6¶,5.4 g,94,30(2) ANSMET,"(-84.315000, 159.889000)  "
MacAlpine Hills 041249,MAC 041249,Official,,2004,Antarctica,L5¶,2.8 g,94,30(2) ANSMET,"(-84.314100, 159.886000)  "
MacAlpine Hills 041250,MAC 041250,Official,,2004,Antarctica,L5¶,1.2 g,94,30(2) ANSMET,"(-84.314100, 159.885000)  "
MacAlpine Hills 041251,MAC 041251,Official,,2004,Antarctica,LL5¶,1.5 g,94,30(2) ANSMET,"(-84.315400, 159.927000)  "
MacAlpine Hills 041252,MAC 041252,Official,,2004,Antarctica,L4¶,3 g,94,30(2) ANSMET,"(-84.319400, 159.934000)  "
MacAlpine Hills 041253,MAC 041253,Official,,2004,Antarctica,L5¶,1.2 g,94,30(2) ANSMET,"(-84.319000, 159.934000)  "
MacAlpine Hills 041254,MAC 041254,Official,,2004,Antarctica,L5¶,1.6 g,94,30(2) ANSMET,"(-84.314500, 159.925000)  "
MacAlpine Hills 041255,MAC 041255,Official,,2004,Antarctica,L5¶,5.5 g,94,30(2) ANSMET,"(-84.312300, 159.931000)  "
MacAlpine Hills 041256,MAC 041256,Official,,2004,Antarctica,L5¶,3.6 g,94,30(2) ANSMET,"(-84.314900, 159.932000)  "
MacAlpine Hills 041257,MAC 041257,Official,,2004,Antarctica,L4¶,3.3 g,94,30(2) ANSMET,"(-84.314800, 159.934000)  "
MacAlpine Hills 041258,MAC 041258,Official,,2004,Antarctica,L5¶,2.9 g,94,30(2) ANSMET,"(-84.312500, 159.923000)  "
MacAlpine Hills 041259,MAC 041259,Official,,2004,Antarctica,L5¶,1.9 g,94,30(2) ANSMET,"(-84.314200, 159.938000)  "
MacAlpine Hills 041260,MAC 041260,Official,,2004,Antarctica,H5¶,2.6 g,94,31(1) ANSMET,"(-84.315700, 159.955000)  "
MacAlpine Hills 041261,MAC 041261,Official,,2004,Antarctica,H5¶,4 g,94,31(1) ANSMET,"(-84.315000, 159.934000)  "
MacAlpine Hills 041262,MAC 041262,Official,,2004,Antarctica,H5¶,3.4 g,94,31(1) ANSMET,"(-84.317200, 159.942000)  "
MacAlpine Hills 041263,MAC 041263,Official,,2004,Antarctica,H5¶,2.6 g,94,31(1) ANSMET,"(-84.314900, 159.934000)  "
MacAlpine Hills 041264,MAC 041264,Official,,2004,Antarctica,H5¶,1.2 g,94,31(1) ANSMET,"(-84.312700, 159.923000)  "
MacAlpine Hills 041265,MAC 041265,Official,,2004,Antarctica,H5¶,3.3 g,94,31(1) ANSMET,"(-84.312600, 159.936000)  "
MacAlpine Hills 041266,MAC 041266,Official,,2004,Antarctica,H5¶,3.9 g,94,31(1) ANSMET,"(-84.314500, 159.925000)  "
MacAlpine Hills 041267,MAC 041267,Official,,2004,Antarctica,H5¶,2.7 g,94,31(1) ANSMET,"(-84.311900, 159.922000)  "
MacAlpine Hills 041268,MAC 041268,Official,,2004,Antarctica,H5¶,1.5 g,94,31(1) ANSMET,"(-84.312600, 159.936000)  "
MacAlpine Hills 041269 **,MAC 041269,Official,,2004,Antarctica,Howardite,4.5 g,91,29(1) ANSMET,"(-84.314900, 159.889000)  "
MacAlpine Hills 041270,MAC 041270,Official,,2004,Antarctica,H5¶,4.6 g,94,31(1) ANSMET,"(-84.312600, 159.936000)  "
MacAlpine Hills 041271,MAC 041271,Official,,2004,Antarctica,H5¶,3.3 g,94,31(1) ANSMET,"(-84.313400, 159.927000)  "
Magwe **,,Official,Nd,2004,"Magwe, Burma",L5,1950 g,106,,"(20.183330, 94.966670)  "
Maigatari-Danduma **,,Official,Y,2004,"Zinder, Niger",H5/6,4.63 kg,89,,"(12.833330, 9.383330)  "
Meridiani Planum 002 **,MP 002,Official,,2004,Mars,Stony iron,20 g,109,,"(-1.951000, -5.512000)  "
Moapa Valley **,,Official,,2004,"Nevada, USA",CM1,699 g,96,,"(36.557220, -114.426940)  "
Morokweng **,,Official,,2004,"North West, South Africa",LL6,750 g,95,,"(-26.372470, 23.523950)  "
Mount DeWitt 03001,DEW 03001,Official,,2004,Antarctica,LL6,725 g,88, PNRA,"(-77.209190, 159.761170)  "
Mount Pratt 04401 **,PRA 04401,Official,,2004,Antarctica,Howardite,55 g,92,30(1) ANSMET,
Mount Pratt 04402 **,PRA 04402,Official,,2004,Antarctica,Howardite,37.8 g,92,30(1) ANSMET,
Mount Pratt 04403,PRA 04403,Official,,2004,Antarctica,LL6¶,656 g,92,30(1) ANSMET,
Mount Pratt 04404,PRA 04404,Official,,2004,Antarctica,LL6¶,359 g,92,30(1) ANSMET,
Mount Pratt 04405,PRA 04405,Official,,2004,Antarctica,LL6¶,1374 g,92,30(1) ANSMET,
Mount Pratt 04406,PRA 04406,Official,,2004,Antarctica,H6¶,1189 g,92,30(1) ANSMET,
Mount Pratt 04407,PRA 04407,Official,,2004,Antarctica,L5¶,508 g,92,30(1) ANSMET,
Mount Pratt 04408,PRA 04408,Official,,2004,Antarctica,LL6¶,385 g,92,30(1) ANSMET,
Mount Pratt 04409,PRA 04409,Official,,2004,Antarctica,LL6¶,327 g,92,30(1) ANSMET,
Mount Pratt 04410,PRA 04410,Official,,2004,Antarctica,LL5¶,279 g,92,30(1) ANSMET,
Mount Pratt 04411,PRA 04411,Official,,2004,Antarctica,LL5¶,170.6 g,92,30(1) ANSMET,
Mount Pratt 04412,PRA 04412,Official,,2004,Antarctica,L6¶,82.8 g,92,30(1) ANSMET,
Mount Pratt 04413,PRA 04413,Official,,2004,Antarctica,L5¶,84.6 g,92,30(1) ANSMET,
Mount Pratt 04414,PRA 04414,Official,,2004,Antarctica,H4,104.4 g,94,30(2) ANSMET,
Mount Pratt 04415,PRA 04415,Official,,2004,Antarctica,LL6¶,106.8 g,92,30(1) ANSMET,
Mount Pratt 04416,PRA 04416,Official,,2004,Antarctica,LL5¶,69.8 g,92,30(1) ANSMET,
Mount Pratt 04417,PRA 04417,Official,,2004,Antarctica,LL5¶,87.5 g,92,30(1) ANSMET,
Mount Pratt 04418,PRA 04418,Official,,2004,Antarctica,L5¶,36.7 g,92,30(1) ANSMET,
Mount Pratt 04419,PRA 04419,Official,,2004,Antarctica,LL6¶,62.9 g,92,30(1) ANSMET,
Mount Pratt 04420,PRA 04420,Official,,2004,Antarctica,L6¶,21.6 g,92,30(1) ANSMET,
Mount Pratt 04421,PRA 04421,Official,,2004,Antarctica,L5¶,25.7 g,92,30(1) ANSMET,
Mount Pratt 04422,PRA 04422,Official,,2004,Antarctica,LL6¶,5.06 kg,92,30(1) ANSMET,
Naviska,,Official,,2004,"Arizona, USA","Iron, IAB complex",147 g,95,,"(32.500000, -111.280000)  "
Northeast Africa 002 **,NEA 002,Official,,2004,(Northeast Africa),"Iron, IID-an",5.48 kg,90,,
Northeast Africa 004,NEA 004,Official,,2004,Libya,L6,2.01 kg,103,,
Northwest Africa 2128,NWA 2128,Official,,2004,(Northwest Africa),Eucrite,40 g,95,,
Northwest Africa 2134,NWA 2134,Official,,2004,(Northwest Africa),H6,916 g,90,,
Northwest Africa 2135,NWA 2135,Official,,2004,(Northwest Africa),LL4,421 g,90,,
Northwest Africa 2136,NWA 2136,Official,,2004,(Northwest Africa),L3.5,1045 g,90,,
Northwest Africa 2137,NWA 2137,Official,,2004,(Northwest Africa),LL3.7,6.17 kg,90,,
Northwest Africa 2151 **,NWA 2151,Official,,2004,(Northwest Africa),"Iron, IAB-sHL",417 g,98,,
Northwest Africa 2152,NWA 2152,Official,,2004,Morocco,L5,226 g,89,,
Northwest Africa 2153,NWA 2153,Official,,2004,Morocco,L6,353 g,89,,
Northwest Africa 2154,NWA 2154,Official,,2004,Morocco,LL6,233 g,89,,
Northwest Africa 2155,NWA 2155,Official,,2004,Morocco,L6,35.8 g,89,,
Northwest Africa 2156,NWA 2156,Official,,2004,Morocco,L6,27 g,89,,
Northwest Africa 2194 **,NWA 2194,Official,,2004,(Northwest Africa),Eucrite-mmict,275 g,113,,
Northwest Africa 2200 **,NWA 2200,Official,,2004,Morocco,Lunar,552 g,90,,
Northwest Africa 2202 **,NWA 2202,Official,,2004,(Northwest Africa),Eucrite-pmict,140 g,101,,
Northwest Africa 2225 **,NWA 2225,Official,,2004,(Northwest Africa),Ureilite,40 g,90,,
Northwest Africa 2307 **,NWA 2307,Official,,2004,Morocco,Eucrite,1905 g,89,,
Northwest Africa 2311 **,NWA 2311,Official,,2004,(Northwest Africa),"Iron, IAB-sLL",1435 g,99,,
Northwest Africa 2332,NWA 2332,Official,,2004,(Northwest Africa),H~5§,126.7 g,91,,
Northwest Africa 2333,NWA 2333,Official,,2004,(Northwest Africa),L/LL~6§,12.5 g,91,,
Northwest Africa 2337,NWA 2337,Official,,2004,(Northwest Africa),H5,145.8 g,97,,
Northwest Africa 2338,NWA 2338,Official,,2004,(Northwest Africa),H6,494 g,97,,
Northwest Africa 2339 **,NWA 2339,Official,,2004,(Northwest Africa),Eucrite,11.9 g,91,,
Northwest Africa 2340 **,NWA 2340,Official,,2004,(Northwest Africa),CR2,4.6 g,91,,
Northwest Africa 2341,NWA 2341,Official,,2004,(Northwest Africa),H~5§,196.1 g,91,,
Northwest Africa 2342,NWA 2342,Official,,2004,(Northwest Africa),L~5§,64.5 g,91,,
Northwest Africa 2343,NWA 2343,Official,,2004,(Northwest Africa),L~6§,144.9 g,91,,
Northwest Africa 2344,NWA 2344,Official,,2004,(Northwest Africa),L~4§,29.5 g,91,,
Northwest Africa 2345,NWA 2345,Official,,2004,(Northwest Africa),H~6§,40.4 g,91,,
Northwest Africa 2346,NWA 2346,Official,,2004,(Northwest Africa),L~5§,23.4 g,91,,
Northwest Africa 2347,NWA 2347,Official,,2004,(Northwest Africa),H~6§,38.1 g,91,,
Northwest Africa 2348,NWA 2348,Official,,2004,(Northwest Africa),H5,365 g,97,,
Northwest Africa 2349,NWA 2349,Official,,2004,(Northwest Africa),L3/4,98 g,97,,
Northwest Africa 2352 **,NWA 2352,Official,,2004,(Northwest Africa),Ureilite,302 g,89,,
Northwest Africa 2353 **,NWA 2353,Official,,2004,(Northwest Africa),Achondrite-ung,315 g,89,,
Northwest Africa 2356 **,NWA 2356,Official,,2004,(Northwest Africa),Eucrite,53 g,89,,
Northwest Africa 2359 **,NWA 2359,Official,,2004,(Northwest Africa),Eucrite,1298 g,89,,
Northwest Africa 2360,NWA 2360,Official,,2004,(Northwest Africa),LL6,56 g,89,,
Northwest Africa 2362 **,NWA 2362,Official,,2004,(Northwest Africa),Eucrite,252 g,89,,
Northwest Africa 2363,NWA 2363,Official,,2004,(Northwest Africa),L5,120 g,89,,
Northwest Africa 2364,NWA 2364,Official,,2004,(Northwest Africa),CV3,1493 g,89,,
Northwest Africa 2365,NWA 2365,Official,,2004,(Northwest Africa),LL6,258 g,89,,
Northwest Africa 2366 **,NWA 2366,Official,,2004,(Northwest Africa),Eucrite-pmict,1239 g,89,,
Northwest Africa 2367,NWA 2367,Official,,2004,(Northwest Africa),L4,168 g,89,,
Northwest Africa 2368,NWA 2368,Official,,2004,(Northwest Africa),LL3.9,170 g,89,,
Northwest Africa 2369,NWA 2369,Official,,2004,(Northwest Africa),LL3.8,220 g,89,,
Northwest Africa 2370,NWA 2370,Official,,2004,(Northwest Africa),L4,227 g,89,,
Northwest Africa 2372 **,NWA 2372,Official,,2004,(Northwest Africa),CK4,440 g,89,,
Northwest Africa 2373 **,NWA 2373,Official,,2004,(Northwest Africa),Martian (shergottite),18 g,89,,
Northwest Africa 2374 **,NWA 2374,Official,,2004,(Northwest Africa),Ureilite,31 g,89,,
Northwest Africa 2375,NWA 2375,Official,,2004,(Northwest Africa),L5,544 g,89,,
Northwest Africa 2376 **,NWA 2376,Official,,2004,(Northwest Africa),Ureilite,123 g,89,,
Northwest Africa 2377,NWA 2377,Official,,2004,(Northwest Africa),L3.7,327 g,89,,
Northwest Africa 2378,NWA 2378,Official,,2004,(Northwest Africa),H3.5,3.14 kg,89,,
Northwest Africa 2379 **,NWA 2379,Official,,2004,(Northwest Africa),Howardite,68 g,89,,
Northwest Africa 2380,NWA 2380,Official,,2004,(Northwest Africa),LL5,4.53 kg,89,,
Northwest Africa 2381 **,NWA 2381,Official,,2004,(Northwest Africa),LL,132 g,89,,
Northwest Africa 2382,NWA 2382,Official,,2004,(Northwest Africa),L4,298 g,89,,
Northwest Africa 2383,NWA 2383,Official,,2004,(Northwest Africa),LL5,58 g,89,,
Northwest Africa 2384,NWA 2384,Official,,2004,(Northwest Africa),LL4,418 g,89,,
Northwest Africa 2385,NWA 2385,Official,,2004,(Northwest Africa),L3.8,410 g,89,,
Northwest Africa 2386 **,NWA 2386,Official,,2004,(Northwest Africa),CK4,440 g,89,,
Northwest Africa 2388 **,NWA 2388,Official,,2004,(Northwest Africa),CK6,81 g,89,,
Northwest Africa 2390,NWA 2390,Official,,2004,(Northwest Africa),L4,231 g,89,,
Northwest Africa 2392,NWA 2392,Official,,2004,(Northwest Africa),L4,602 g,89,,
Northwest Africa 2393,NWA 2393,Official,,2004,(Northwest Africa),L4,828 g,89,,
Northwest Africa 2394,NWA 2394,Official,,2004,(Northwest Africa),L4,277 g,89,,
Northwest Africa 2395,NWA 2395,Official,,2004,(Northwest Africa),LL4,423 g,89,,
Northwest Africa 2396,NWA 2396,Official,,2004,(Northwest Africa),LL4,865 g,89,,
Northwest Africa 2397,NWA 2397,Official,,2004,(Northwest Africa),L4,323 g,89,,
Northwest Africa 2398,NWA 2398,Official,,2004,(Northwest Africa),LL3.5,718 g,89,,
Northwest Africa 2399,NWA 2399,Official,,2004,(Northwest Africa),L4,280 g,89,,
Northwest Africa 2427,NWA 2427,Official,,2004,Morocco,H3,111.5 g,89,,
Northwest Africa 2428 **,NWA 2428,Official,,2004,(Northwest Africa),"Iron, IAB-sHL",1650 g,89,,
Northwest Africa 2429,NWA 2429,Official,,2004,(Northwest Africa),LL4,206 g,89,,
Northwest Africa 2430,NWA 2430,Official,,2004,(Northwest Africa),H5,50 g,91,,
Northwest Africa 2431,NWA 2431,Official,,2004,(Northwest Africa),CO3.3,36 g,89,,
Northwest Africa 2432,NWA 2432,Official,,2004,(Northwest Africa),LL5,28.6 g,91,,
Northwest Africa 2433,NWA 2433,Official,,2004,(Northwest Africa),L3.9,24 g,89,,
Northwest Africa 2434 **,NWA 2434,Official,,2004,(Northwest Africa),Diogenite,441 g,89,,
Northwest Africa 2448,NWA 2448,Official,,2004,(Northwest Africa),L6,1545 g,89,,
Northwest Africa 2449,NWA 2449,Official,,2004,(Northwest Africa),LL6,284 g,89,,
Northwest Africa 2451,NWA 2451,Official,,2004,(Northwest Africa),L6,6.37 kg,89,,
Northwest Africa 2452,NWA 2452,Official,,2004,(Northwest Africa),L6,176 g,89,,
Northwest Africa 2453,NWA 2453,Official,,2004,(Northwest Africa),L3-6,2.28 kg,89,,
Northwest Africa 2454,NWA 2454,Official,,2004,(Northwest Africa),H5/6,222 g,89,,
Northwest Africa 2455,NWA 2455,Official,,2004,(Northwest Africa),LL4-5,38 g,89,,
Northwest Africa 2456,NWA 2456,Official,,2004,(Northwest Africa),LL6,166 g,89,,
Northwest Africa 2459,NWA 2459,Official,,2004,(Northwest Africa),LL3-5,166 g,89,,
Northwest Africa 2460,NWA 2460,Official,,2004,(Northwest Africa),LL6,100 g,89,,
Northwest Africa 2461,NWA 2461,Official,,2004,(Northwest Africa),LL3,108 g,89,,
Northwest Africa 2462,NWA 2462,Official,,2004,(Northwest Africa),L6,114 g,89,,
Northwest Africa 2466,NWA 2466,Official,,2004,(Northwest Africa),H3-6,446 g,89,,
Northwest Africa 2467,NWA 2467,Official,,2004,(Northwest Africa),E6,65 g,89,,
Northwest Africa 2474,NWA 2474,Official,,2004,(Northwest Africa),H4,62 g,89,,
Northwest Africa 2475,NWA 2475,Official,,2004,(Northwest Africa),L5,116 g,89,,
Northwest Africa 2476,NWA 2476,Official,,2004,(Northwest Africa),H4/5,110 g,89,,
Northwest Africa 2477,NWA 2477,Official,,2004,(Northwest Africa),H5,176 g,89,,
Northwest Africa 2479 **,NWA 2479,Official,,2004,Morocco,Eucrite,37.8 g,89,,
Northwest Africa 2480 **,NWA 2480,Official,,2004,Morocco,Howardite,4.1 g,89,,
Northwest Africa 2482 **,NWA 2482,Official,,2004,Morocco,Eucrite,1000 g,89,,
Northwest Africa 2483 **,NWA 2483,Official,,2004,Western Sahara,Eucrite,280 g,89,,
Northwest Africa 2484 **,NWA 2484,Official,,2004,Western Sahara,Eucrite,11.9 g,89,,
Northwest Africa 2487,NWA 2487,Official,,2004,Morocco,H3,127 g,89,,
Northwest Africa 2489,NWA 2489,Official,,2004,Morocco,L6,14.1 g,89,,
Northwest Africa 2490,NWA 2490,Official,,2004,Morocco,H3,60 g,89,,
Northwest Africa 2491,NWA 2491,Official,,2004,Morocco,H6,651 g,89,,
Northwest Africa 2492,NWA 2492,Official,,2004,Morocco,LL6,162.3 g,89,,
Northwest Africa 2493,NWA 2493,Official,,2004,Morocco,L6,288 g,89,,
Northwest Africa 2494,NWA 2494,Official,,2004,Morocco,H6,490 g,89,,
Northwest Africa 2495,NWA 2495,Official,,2004,Morocco,L6,149 g,89,,
Northwest Africa 2496,NWA 2496,Official,,2004,Morocco,H3,132 g,89,,
Northwest Africa 2497,NWA 2497,Official,,2004,Morocco,CO3,166 g,89,,
Northwest Africa 2498,NWA 2498,Official,,2004,Morocco,H6,6 kg,89,,
Northwest Africa 2499,NWA 2499,Official,,2004,Morocco,LL6,82 g,89,,
Northwest Africa 2500,NWA 2500,Official,,2004,Morocco,H3,72 g,89,,
Northwest Africa 2501,NWA 2501,Official,,2004,Morocco,H3,1165 g,89,,
Northwest Africa 2502,NWA 2502,Official,,2004,Morocco,CV3,590 g,89,,
Northwest Africa 2503,NWA 2503,Official,,2004,Morocco,R3-6,400 g,89,,
Northwest Africa 2504,NWA 2504,Official,,2004,Morocco,H3-4,382 g,89,,
Northwest Africa 2505,NWA 2505,Official,,2004,Morocco,L5,390 g,89,,
Northwest Africa 2506,NWA 2506,Official,,2004,Morocco,L6,395 g,89,,
Northwest Africa 2507,NWA 2507,Official,,2004,Morocco,H4,28 g,89,,
Northwest Africa 2508,NWA 2508,Official,,2004,Morocco,CK4/5,14.7 g,89,,
Northwest Africa 2509,NWA 2509,Official,,2004,Morocco,H6,4 kg,89,,
Northwest Africa 2510,NWA 2510,Official,,2004,Morocco,L3-6,755 g,89,,
Northwest Africa 2511,NWA 2511,Official,,2004,Morocco,L3-6,124 g,89,,
Northwest Africa 2512,NWA 2512,Official,,2004,Morocco,CO3,250 g,89,,
Northwest Africa 2515 **,NWA 2515,Official,,2004,(Northwest Africa),Diogenite,218 g,89,,
Northwest Africa 2516 **,NWA 2516,Official,,2004,(Northwest Africa),Eucrite,296 g,89,,
Northwest Africa 2517 **,NWA 2517,Official,,2004,(Northwest Africa),Ureilite,17.6 g,89,,
Northwest Africa 2518,NWA 2518,Official,,2004,(Northwest Africa),H4,30.9 g,89,,
Northwest Africa 2519 **,NWA 2519,Official,,2004,(Northwest Africa),CK4,44.5 g,89,,
Northwest Africa 2520 **,NWA 2520,Official,,2004,(Northwest Africa),LL3.7,75.5 g,89,,
Northwest Africa 2521,NWA 2521,Official,,2004,(Northwest Africa),H/L3.7,47.8 g,89,,
Northwest Africa 2522,NWA 2522,Official,,2004,(Northwest Africa),LL3.9,135.1 g,89,,
Northwest Africa 2555,NWA 2555,Official,,2004,(Northwest Africa),L4-6,36 g,103,,
Northwest Africa 2556,NWA 2556,Official,,2004,(Northwest Africa),L6,14 g,103,,
Northwest Africa 2557,NWA 2557,Official,,2004,(Northwest Africa),L5,18.7 g,97,,
Northwest Africa 2558,NWA 2558,Official,,2004,(Northwest Africa),L5,46 g,97,,
Northwest Africa 2559,NWA 2559,Official,,2004,(Northwest Africa),H4,412 g,97,,
Northwest Africa 2560,NWA 2560,Official,,2004,(Northwest Africa),H4,549 g,97,,
Northwest Africa 2563,NWA 2563,Official,,2004,(Northwest Africa),L5,1175 g,97,,
Northwest Africa 2564,NWA 2564,Official,,2004,(Northwest Africa),L5/6,540 g,97,,
Northwest Africa 2565,NWA 2565,Official,,2004,(Northwest Africa),L5,526 g,97,,
Northwest Africa 2566,NWA 2566,Official,,2004,(Northwest Africa),L6,412 g,97,,
Northwest Africa 2567,NWA 2567,Official,,2004,(Northwest Africa),H5,351 g,97,,
Northwest Africa 2568,NWA 2568,Official,,2004,(Northwest Africa),H5,27.1 g,97,,
Northwest Africa 2569,NWA 2569,Official,,2004,(Northwest Africa),H5,332 g,97,,
Northwest Africa 2570 **,NWA 2570,Official,,2004,(Northwest Africa),CV3,12.4 g,91,,
Northwest Africa 2571,NWA 2571,Official,,2004,(Northwest Africa),H~6§,256 g,91,,
Northwest Africa 2572,NWA 2572,Official,,2004,(Northwest Africa),H~5§,441 g,91,,
Northwest Africa 2574,NWA 2574,Official,,2004,(Northwest Africa),H4,316 g,97,,
Northwest Africa 2575,NWA 2575,Official,,2004,(Northwest Africa),H6,255 g,97,,
Northwest Africa 2576,NWA 2576,Official,,2004,(Northwest Africa),L~6§,402 g,91,,
Northwest Africa 2577,NWA 2577,Official,,2004,(Northwest Africa),L5,357 g,97,,
Northwest Africa 2578,NWA 2578,Official,,2004,(Northwest Africa),L~4§,76.6 g,91,,
Northwest Africa 2579,NWA 2579,Official,,2004,(Northwest Africa),L~6§,51.3 g,91,,
Northwest Africa 2581,NWA 2581,Official,,2004,(Northwest Africa),L5/6,494 g,97,,
Northwest Africa 2582,NWA 2582,Official,,2004,(Northwest Africa),H~5§,313 g,91,,
Northwest Africa 2583,NWA 2583,Official,,2004,(Northwest Africa),L3/4,512 g,97,,
Northwest Africa 2584,NWA 2584,Official,,2004,(Northwest Africa),H~4§,1051 g,91,,
Northwest Africa 2585,NWA 2585,Official,,2004,(Northwest Africa),L4,548 g,97,,
Northwest Africa 2586,NWA 2586,Official,,2004,(Northwest Africa),L5,24.3 g,97,,
Northwest Africa 2587,NWA 2587,Official,,2004,(Northwest Africa),L6,26.2 g,97,,
Northwest Africa 2588,NWA 2588,Official,,2004,(Northwest Africa),L6,23.6 g,97,,
Northwest Africa 2589,NWA 2589,Official,,2004,(Northwest Africa),L6,62.8 g,97,,
Northwest Africa 2590,NWA 2590,Official,,2004,(Northwest Africa),L5,25.4 g,97,,
Northwest Africa 2591,NWA 2591,Official,,2004,(Northwest Africa),H4,49.6 g,97,,
Northwest Africa 2592,NWA 2592,Official,,2004,(Northwest Africa),H6,33.4 g,97,,
Northwest Africa 2593,NWA 2593,Official,,2004,(Northwest Africa),H5,24.2 g,97,,
Northwest Africa 2594,NWA 2594,Official,,2004,(Northwest Africa),H4/5,86.8 g,97,,
Northwest Africa 2595,NWA 2595,Official,,2004,(Northwest Africa),H5,59.1 g,97,,
Northwest Africa 2596,NWA 2596,Official,,2004,(Northwest Africa),L6,12.3 g,97,,
Northwest Africa 2597,NWA 2597,Official,,2004,(Northwest Africa),L5,73.7 g,97,,
Northwest Africa 2598,NWA 2598,Official,,2004,(Northwest Africa),L5,28.4 g,97,,
Northwest Africa 2602,NWA 2602,Official,,2004,(Northwest Africa),L6,4.8 g,97,,
Northwest Africa 2603,NWA 2603,Official,,2004,(Northwest Africa),L6,21.9 g,97,,
Northwest Africa 2604,NWA 2604,Official,,2004,(Northwest Africa),H6,6.9 g,97,,
Northwest Africa 2605,NWA 2605,Official,,2004,(Northwest Africa),H6,15.4 g,97,,
Northwest Africa 2606,NWA 2606,Official,,2004,(Northwest Africa),L5,164.8 g,97,,
Northwest Africa 2607,NWA 2607,Official,,2004,(Northwest Africa),H4,499 g,97,,
Northwest Africa 2608,NWA 2608,Official,,2004,(Northwest Africa),L4/5,11.8 g,97,,
Northwest Africa 2609,NWA 2609,Official,,2004,(Northwest Africa),L4-6,2.18 kg,97,,
Northwest Africa 2611,NWA 2611,Official,,2004,(Northwest Africa),H5,1762 g,101,,
Northwest Africa 2616,NWA 2616,Official,,2004,(Northwest Africa),L4,106.5 g,97,,
Northwest Africa 2617,NWA 2617,Official,,2004,(Northwest Africa),H/L4,472 g,97,,
Northwest Africa 2618,NWA 2618,Official,,2004,(Northwest Africa),L6,152 g,89,,
Northwest Africa 2619,NWA 2619,Official,,2004,(Northwest Africa),H4,220 g,89,,
Northwest Africa 2620,NWA 2620,Official,,2004,(Northwest Africa),H4,1304 g,89,,
Northwest Africa 2621,NWA 2621,Official,,2004,(Northwest Africa),L4,4.64 kg,89,,
Northwest Africa 2622,NWA 2622,Official,,2004,(Northwest Africa),LL4,827 g,89,,
Northwest Africa 2624 **,NWA 2624,Official,,2004,(Northwest Africa),Ureilite,241 g,89,,
Northwest Africa 2625 **,NWA 2625,Official,,2004,(Northwest Africa),Ureilite,305 g,89,,
Northwest Africa 2626 **,NWA 2626,Official,,2004,(Northwest Africa),Martian (shergottite),31.1 g,89,,
Northwest Africa 2627 **,NWA 2627,Official,,2004,(Northwest Africa),Acapulcoite,68 g,89,,
Northwest Africa 2628 **,NWA 2628,Official,,2004,(Northwest Africa),CK3,248 g,109,,
Northwest Africa 2629 **,NWA 2629,Official,,2004,(Northwest Africa),Diogenite,244 g,89,,
Northwest Africa 2630 **,NWA 2630,Official,,2004,(Northwest Africa),H5,6.4 kg,106,,
Northwest Africa 2631 **,NWA 2631,Official,,2004,(Northwest Africa),H5,2.7 kg,106,,
Northwest Africa 2632 **,NWA 2632,Official,,2004,(Northwest Africa),LL3.15,730 g,113,,
Northwest Africa 2633 **,NWA 2633,Official,,2004,(Northwest Africa),CO3,600 g,113,,
Northwest Africa 2634 **,NWA 2634,Official,,2004,(Northwest Africa),Ureilite,600 g,89,,
Northwest Africa 2635 **,NWA 2635,Official,,2004,(Northwest Africa),Achondrite-ung,4.2 kg,89,,
Northwest Africa 2636 **,NWA 2636,Official,,2004,(Northwest Africa),CV3,51 g,106,,
Northwest Africa 2637 **,NWA 2637,Official,,2004,(Northwest Africa),CV3,71.5 g,107,,
Northwest Africa 2638 **,NWA 2638,Official,,2004,(Northwest Africa),H4,50.5 g,108,,
