Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Elephant Moraine 90643,EET 90643,Official,,1990,Antarctica,L6¶,19 g,76,15(2) ANSMET,"(-76.276120, 156.427100)  "
Elephant Moraine 90644,EET 90644,Official,,1990,Antarctica,L6¶,1.3 g,76,15(2) ANSMET,"(-76.275150, 156.390150)  "
Elephant Moraine 90645,EET 90645,Official,,1990,Antarctica,L6¶,55.3 g,76,15(2) ANSMET,"(-76.274470, 156.421190)  "
Elephant Moraine 90646,EET 90646,Official,,1990,Antarctica,L6¶,27.2 g,76,15(2) ANSMET,"(-76.276700, 156.417500)  "
Elephant Moraine 90647,EET 90647,Official,,1990,Antarctica,L6¶,13.4 g,76,15(2) ANSMET,"(-76.267080, 156.436950)  "
Elephant Moraine 90648,EET 90648,Official,,1990,Antarctica,L6¶,21.5 g,76,15(2) ANSMET,"(-76.271030, 156.433450)  "
Elephant Moraine 90649,EET 90649,Official,,1990,Antarctica,L6¶,48.7 g,76,15(2) ANSMET,"(-76.265260, 156.422760)  "
Elephant Moraine 90650,EET 90650,Official,,1990,Antarctica,L5,15.7 g,76,16(1) ANSMET,"(-76.277390, 156.428670)  "
Elephant Moraine 90651,EET 90651,Official,,1990,Antarctica,L6¶,36.6 g,76,16(1) ANSMET,"(-76.278120, 156.429320)  "
Elephant Moraine 90652,EET 90652,Official,,1990,Antarctica,L6¶,14.8 g,76,16(1) ANSMET,"(-76.277330, 156.426080)  "
Elephant Moraine 90653,EET 90653,Official,,1990,Antarctica,H5,8.9 g,76,16(1) ANSMET,"(-76.270600, 156.429600)  "
Elephant Moraine 90654,EET 90654,Official,,1990,Antarctica,L6¶,16.5 g,76,16(1) ANSMET,"(-76.272080, 156.436680)  "
Elephant Moraine 90655,EET 90655,Official,,1990,Antarctica,L6¶,7.4 g,76,16(1) ANSMET,"(-76.276940, 156.427020)  "
Elephant Moraine 90656,EET 90656,Official,,1990,Antarctica,L6¶,57 g,76,16(1) ANSMET,"(-76.270410, 156.427840)  "
Elephant Moraine 90657,EET 90657,Official,,1990,Antarctica,L5,16.1 g,76,16(1) ANSMET,"(-76.266350, 156.486550)  "
Elephant Moraine 90658,EET 90658,Official,,1990,Antarctica,L6¶,26.7 g,76,16(1) ANSMET,"(-76.271340, 156.431010)  "
Elephant Moraine 90659,EET 90659,Official,,1990,Antarctica,L6,1.4 g,76,16(1) ANSMET,"(-76.267050, 156.437990)  "
Elephant Moraine 90660,EET 90660,Official,,1990,Antarctica,L6¶,8.6 g,76,16(1) ANSMET,"(-76.265220, 156.409690)  "
Elephant Moraine 90661,EET 90661,Official,,1990,Antarctica,L6¶,11.6 g,76,16(1) ANSMET,"(-76.275840, 156.427870)  "
Elephant Moraine 90662,EET 90662,Official,,1990,Antarctica,L6¶,25.5 g,76,16(1) ANSMET,"(-76.271910, 156.428680)  "
Elephant Moraine 90663,EET 90663,Official,,1990,Antarctica,L6¶,33.5 g,76,16(1) ANSMET,"(-76.270450, 156.407880)  "
Elephant Moraine 90664,EET 90664,Official,,1990,Antarctica,L6¶,11.8 g,76,16(1) ANSMET,"(-76.267040, 156.438910)  "
Elephant Moraine 90665,EET 90665,Official,,1990,Antarctica,L6¶,16.2 g,76,16(1) ANSMET,"(-76.275670, 156.431700)  "
Elephant Moraine 90666,EET 90666,Official,,1990,Antarctica,H6,10.2 g,76,16(1) ANSMET,"(-76.267480, 156.430430)  "
Elephant Moraine 90667,EET 90667,Official,,1990,Antarctica,L6¶,31 g,76,16(1) ANSMET,"(-76.271440, 156.424330)  "
Elephant Moraine 90668,EET 90668,Official,,1990,Antarctica,L6¶,18.8 g,76,16(1) ANSMET,"(-76.266360, 156.435380)  "
Elephant Moraine 90669,EET 90669,Official,,1990,Antarctica,L6¶,2.9 g,76,16(1) ANSMET,"(-76.279860, 156.432330)  "
Elephant Moraine 90670,EET 90670,Official,,1990,Antarctica,L6¶,43.4 g,76,16(2) ANSMET,"(-76.279740, 156.423500)  "
Elephant Moraine 90671,EET 90671,Official,,1990,Antarctica,L5¶,35.2 g,76,16(2) ANSMET,"(-76.294730, 156.365000)  "
Elephant Moraine 90672,EET 90672,Official,,1990,Antarctica,L6¶,72.1 g,76,16(2) ANSMET,"(-76.280210, 156.424180)  "
Elephant Moraine 90673,EET 90673,Official,,1990,Antarctica,L6¶,70.1 g,76,16(2) ANSMET,"(-76.268530, 156.452300)  "
Elephant Moraine 90674,EET 90674,Official,,1990,Antarctica,L6¶,33.2 g,76,16(2) ANSMET,"(-76.271220, 156.446240)  "
Elephant Moraine 90675,EET 90675,Official,,1990,Antarctica,L6¶,49.9 g,76,16(2) ANSMET,"(-76.280020, 156.422850)  "
Elephant Moraine 90676,EET 90676,Official,,1990,Antarctica,L6¶,14.7 g,76,16(2) ANSMET,"(-76.267690, 156.445610)  "
Elephant Moraine 90677,EET 90677,Official,,1990,Antarctica,L6¶,22.8 g,76,16(2) ANSMET,"(-76.269930, 156.452670)  "
Elephant Moraine 90678,EET 90678,Official,,1990,Antarctica,L6¶,20.9 g,76,16(2) ANSMET,"(-76.266380, 156.449150)  "
Elephant Moraine 90679,EET 90679,Official,,1990,Antarctica,L6¶,70.7 g,76,16(2) ANSMET,"(-76.276180, 156.401010)  "
Elephant Moraine 90680,EET 90680,Official,,1990,Antarctica,L6¶,19.3 g,76,16(2) ANSMET,"(-76.267670, 156.446440)  "
Elephant Moraine 90681,EET 90681,Official,,1990,Antarctica,L6¶,40 g,76,16(2) ANSMET,"(-76.278570, 156.419660)  "
Elephant Moraine 90682,EET 90682,Official,,1990,Antarctica,L6¶,25.2 g,76,16(2) ANSMET,"(-76.271580, 156.441750)  "
Elephant Moraine 90683,EET 90683,Official,,1990,Antarctica,L6¶,23.1 g,76,16(2) ANSMET,"(-76.278940, 156.441370)  "
Elephant Moraine 90684,EET 90684,Official,,1990,Antarctica,L6¶,16.6 g,76,16(2) ANSMET,"(-76.271990, 156.440760)  "
Elephant Moraine 90685,EET 90685,Official,,1990,Antarctica,L6¶,18.2 g,76,16(2) ANSMET,"(-76.269610, 156.442170)  "
Elephant Moraine 90686,EET 90686,Official,,1990,Antarctica,L6¶,11.6 g,76,16(2) ANSMET,"(-76.269550, 156.447000)  "
Elephant Moraine 90687,EET 90687,Official,,1990,Antarctica,L6¶,10.6 g,76,16(2) ANSMET,"(-76.267420, 156.449630)  "
Elephant Moraine 90688,EET 90688,Official,,1990,Antarctica,L6¶,17.6 g,76,16(2) ANSMET,"(-76.268280, 156.443870)  "
Elephant Moraine 90689,EET 90689,Official,,1990,Antarctica,L6¶,37 g,76,16(2) ANSMET,"(-76.273090, 156.440980)  "
Elephant Moraine 90690,EET 90690,Official,,1990,Antarctica,L6¶,24.9 g,76,16(2) ANSMET,"(-76.272940, 156.442960)  "
Elephant Moraine 90691,EET 90691,Official,,1990,Antarctica,L6¶,26.1 g,76,16(2) ANSMET,"(-76.279600, 156.427600)  "
Elephant Moraine 90692,EET 90692,Official,,1990,Antarctica,L6¶,13.6 g,76,16(2) ANSMET,"(-76.266960, 156.452900)  "
Elephant Moraine 90693,EET 90693,Official,,1990,Antarctica,L6¶,10.9 g,76,16(2) ANSMET,"(-76.289820, 156.414490)  "
Elephant Moraine 90694,EET 90694,Official,,1990,Antarctica,L6¶,22.9 g,76,16(2) ANSMET,"(-76.289270, 156.425240)  "
Elephant Moraine 90695,EET 90695,Official,,1990,Antarctica,L6¶,30.6 g,76,16(2) ANSMET,"(-76.280400, 156.425360)  "
Elephant Moraine 90696,EET 90696,Official,,1990,Antarctica,L6¶,15.6 g,76,16(2) ANSMET,"(-76.270700, 156.445920)  "
Elephant Moraine 90697,EET 90697,Official,,1990,Antarctica,L6¶,17.7 g,76,16(2) ANSMET,"(-76.267290, 156.450560)  "
Elephant Moraine 90698,EET 90698,Official,,1990,Antarctica,L6¶,16.3 g,76,16(2) ANSMET,"(-76.183330, 157.166670)  "
Elephant Moraine 90699,EET 90699,Official,,1990,Antarctica,L6¶,19.1 g,76,16(2) ANSMET,"(-76.278470, 156.397840)  "
Elephant Moraine 90700,EET 90700,Official,,1990,Antarctica,L6¶,36.7 g,76,16(2) ANSMET,"(-76.183330, 157.166670)  "
Elephant Moraine 90701,EET 90701,Official,,1990,Antarctica,L6¶,4.4 g,76,16(2) ANSMET,"(-76.283030, 156.418080)  "
Elephant Moraine 90702,EET 90702,Official,,1990,Antarctica,L6¶,27.6 g,76,16(2) ANSMET,"(-76.279920, 156.405610)  "
Elephant Moraine 90703,EET 90703,Official,,1990,Antarctica,L6¶,9.1 g,76,16(2) ANSMET,"(-76.269640, 156.444790)  "
Elephant Moraine 90704,EET 90704,Official,,1990,Antarctica,L6¶,8.7 g,76,16(2) ANSMET,"(-76.277410, 156.415010)  "
Elephant Moraine 90705,EET 90705,Official,,1990,Antarctica,L6¶,34.7 g,76,16(2) ANSMET,"(-76.267670, 156.444130)  "
Elephant Moraine 90706,EET 90706,Official,,1990,Antarctica,L6¶,10.6 g,76,16(2) ANSMET,"(-76.270850, 156.448270)  "
Elephant Moraine 90707,EET 90707,Official,,1990,Antarctica,H5,35.5 g,76,16(2) ANSMET,"(-76.289150, 156.409010)  "
Elephant Moraine 90708,EET 90708,Official,,1990,Antarctica,L6¶,13.8 g,76,16(2) ANSMET,"(-76.279740, 156.416590)  "
Elephant Moraine 90709,EET 90709,Official,,1990,Antarctica,L6¶,5.6 g,76,16(2) ANSMET,"(-76.283160, 156.412450)  "
Elephant Moraine 90710,EET 90710,Official,,1990,Antarctica,L6¶,10.2 g,76,16(2) ANSMET,"(-76.268610, 156.452170)  "
Elephant Moraine 90711,EET 90711,Official,,1990,Antarctica,L6¶,10.2 g,76,16(2) ANSMET,"(-76.290720, 156.376960)  "
Elephant Moraine 90712,EET 90712,Official,,1990,Antarctica,L6¶,24.8 g,76,16(2) ANSMET,"(-76.278720, 156.412980)  "
Elephant Moraine 90713,EET 90713,Official,,1990,Antarctica,L6¶,33.5 g,76,16(2) ANSMET,"(-76.280580, 156.398280)  "
Elephant Moraine 90714,EET 90714,Official,,1990,Antarctica,L6¶,2.4 g,76,16(2) ANSMET,"(-76.266590, 156.448090)  "
Elephant Moraine 90715,EET 90715,Official,,1990,Antarctica,L6¶,2.2 g,76,16(2) ANSMET,"(-76.266510, 156.448080)  "
Elephant Moraine 90716,EET 90716,Official,,1990,Antarctica,L6¶,1.6 g,76,16(2) ANSMET,"(-76.267010, 156.450350)  "
Elephant Moraine 90717,EET 90717,Official,,1990,Antarctica,L6¶,8.1 g,76,16(2) ANSMET,"(-76.272700, 156.445620)  "
Elephant Moraine 90718,EET 90718,Official,,1990,Antarctica,H5,2.8 g,76,16(2) ANSMET,"(-76.267020, 156.450290)  "
Elephant Moraine 90719,EET 90719,Official,,1990,Antarctica,L6¶,30.1 g,76,16(2) ANSMET,"(-76.278060, 156.425970)  "
Elephant Moraine 90720,EET 90720,Official,,1990,Antarctica,L6¶,21.6 g,76,16(2) ANSMET,"(-76.277280, 156.442740)  "
Elephant Moraine 90721,EET 90721,Official,,1990,Antarctica,H5,19.9 g,76,16(2) ANSMET,"(-76.281040, 156.403000)  "
Elephant Moraine 90722,EET 90722,Official,,1990,Antarctica,L5,5.2 g,76,16(2) ANSMET,"(-76.266700, 156.449940)  "
Elephant Moraine 90723,EET 90723,Official,,1990,Antarctica,L6¶,22.1 g,76,16(2) ANSMET,"(-76.278320, 156.425650)  "
Elephant Moraine 90724,EET 90724,Official,,1990,Antarctica,L6¶,45.1 g,76,16(2) ANSMET,"(-76.272690, 156.439660)  "
Elephant Moraine 90725,EET 90725,Official,,1990,Antarctica,L6¶,18.5 g,76,16(2) ANSMET,"(-76.277300, 156.401840)  "
Elephant Moraine 90726,EET 90726,Official,,1990,Antarctica,L6¶,13.5 g,76,16(2) ANSMET,"(-76.269470, 156.447170)  "
Elephant Moraine 90727,EET 90727,Official,,1990,Antarctica,L6¶,117.2 g,76,16(2) ANSMET,"(-76.270990, 156.482860)  "
Elephant Moraine 90728,EET 90728,Official,,1990,Antarctica,L6¶,12.3 g,76,16(2) ANSMET,"(-76.267030, 156.447290)  "
Elephant Moraine 90729,EET 90729,Official,,1990,Antarctica,L6¶,16 g,76,16(2) ANSMET,"(-76.270650, 156.446740)  "
Elephant Moraine 90730,EET 90730,Official,,1990,Antarctica,L6¶,21.9 g,76,16(2) ANSMET,"(-76.272920, 156.444310)  "
Elephant Moraine 90731,EET 90731,Official,,1990,Antarctica,L6¶,34.3 g,76,16(2) ANSMET,"(-76.271250, 156.444720)  "
Elephant Moraine 90732,EET 90732,Official,,1990,Antarctica,H5,7.9 g,76,16(2) ANSMET,"(-76.291800, 156.387420)  "
Elephant Moraine 90733,EET 90733,Official,,1990,Antarctica,L6¶,21.1 g,76,16(2) ANSMET,"(-76.272390, 156.438500)  "
Elephant Moraine 90734,EET 90734,Official,,1990,Antarctica,L6¶,13.6 g,76,16(2) ANSMET,"(-76.270680, 156.447000)  "
Elephant Moraine 90735,EET 90735,Official,,1990,Antarctica,L6¶,12.6 g,76,16(2) ANSMET,"(-76.273060, 156.443510)  "
Elephant Moraine 90736,EET 90736,Official,,1990,Antarctica,L6¶,20.3 g,76,16(2) ANSMET,"(-76.268930, 156.442030)  "
Elephant Moraine 90737,EET 90737,Official,,1990,Antarctica,L6¶,15.9 g,76,16(2) ANSMET,"(-76.270430, 156.443320)  "
Elephant Moraine 90738,EET 90738,Official,,1990,Antarctica,L6¶,69 g,76,16(2) ANSMET,"(-76.267570, 156.444860)  "
Elephant Moraine 90739,EET 90739,Official,,1990,Antarctica,L6¶,22.8 g,76,16(2) ANSMET,"(-76.268710, 156.449230)  "
Elephant Moraine 90740,EET 90740,Official,,1990,Antarctica,L6¶,11.6 g,76,16(2) ANSMET,"(-76.270490, 156.446910)  "
Elephant Moraine 90741,EET 90741,Official,,1990,Antarctica,L6¶,12.6 g,76,16(2) ANSMET,"(-76.267030, 156.448330)  "
Elephant Moraine 90742,EET 90742,Official,,1990,Antarctica,L6¶,5.3 g,76,16(2) ANSMET,"(-76.282860, 156.409060)  "
Elephant Moraine 90743,EET 90743,Official,,1990,Antarctica,L6¶,21.7 g,76,16(2) ANSMET,"(-76.279260, 156.420270)  "
Elephant Moraine 90744,EET 90744,Official,,1990,Antarctica,L6¶,4.1 g,76,16(2) ANSMET,"(-76.290060, 156.374440)  "
Elephant Moraine 90745,EET 90745,Official,,1990,Antarctica,L4,5 g,79,17(1) ANSMET,"(-76.289120, 156.410810)  "
Elephant Moraine 90746,EET 90746,Official,,1990,Antarctica,L6¶,28.7 g,76,16(2) ANSMET,"(-76.282700, 156.444760)  "
Elephant Moraine 90747,EET 90747,Official,,1990,Antarctica,L6¶,12.1 g,76,16(2) ANSMET,"(-76.286630, 156.446560)  "
Elephant Moraine 90748,EET 90748,Official,,1990,Antarctica,L6¶,17.8 g,76,16(2) ANSMET,"(-76.286530, 156.440950)  "
Elephant Moraine 90749,EET 90749,Official,,1990,Antarctica,L6¶,10 g,76,16(2) ANSMET,"(-76.282570, 156.460620)  "
Elephant Moraine 90750,EET 90750,Official,,1990,Antarctica,L6¶,14.7 g,76,16(2) ANSMET,"(-76.284660, 156.459880)  "
Elephant Moraine 90751,EET 90751,Official,,1990,Antarctica,L6¶,8.6 g,76,16(2) ANSMET,"(-76.281630, 156.463800)  "
Elephant Moraine 90752,EET 90752,Official,,1990,Antarctica,L6¶,17.2 g,76,16(2) ANSMET,"(-76.287070, 156.460700)  "
Elephant Moraine 90753,EET 90753,Official,,1990,Antarctica,L6¶,30.2 g,76,16(2) ANSMET,"(-76.284980, 156.460890)  "
Elephant Moraine 90754,EET 90754,Official,,1990,Antarctica,L6¶,13.6 g,76,16(2) ANSMET,"(-76.280500, 156.444090)  "
Elephant Moraine 90755,EET 90755,Official,,1990,Antarctica,H5,21.4 g,76,16(2) ANSMET,"(-76.285990, 156.449970)  "
Elephant Moraine 90756,EET 90756,Official,,1990,Antarctica,L6¶,11.8 g,76,16(2) ANSMET,"(-76.282170, 156.462370)  "
Elephant Moraine 90757 **,EET 90757,Official,,1990,Antarctica,Aubrite,3.7 g,79,17(1) ANSMET,"(-76.285750, 156.495830)  "
Elephant Moraine 90758,EET 90758,Official,,1990,Antarctica,L6¶,44.2 g,76,16(2) ANSMET,"(-76.284790, 156.462380)  "
Elephant Moraine 90759,EET 90759,Official,,1990,Antarctica,L6¶,8.3 g,76,16(2) ANSMET,"(-76.282510, 156.475970)  "
Elephant Moraine 90760,EET 90760,Official,,1990,Antarctica,L6¶,5.4 g,76,16(2) ANSMET,"(-76.283840, 156.437360)  "
Elephant Moraine 90761,EET 90761,Official,,1990,Antarctica,L6¶,12.2 g,76,16(2) ANSMET,"(-76.283220, 156.452940)  "
Elephant Moraine 90762,EET 90762,Official,,1990,Antarctica,L6¶,6 g,76,16(2) ANSMET,"(-76.290100, 156.457460)  "
Elephant Moraine 90763,EET 90763,Official,,1990,Antarctica,L6¶,4.9 g,76,16(2) ANSMET,"(-76.285830, 156.438120)  "
Elephant Moraine 90764,EET 90764,Official,,1990,Antarctica,L6¶,27.3 g,76,16(2) ANSMET,"(-76.284510, 156.465010)  "
Elephant Moraine 90765,EET 90765,Official,,1990,Antarctica,L6¶,29.1 g,76,16(2) ANSMET,"(-76.284530, 156.460330)  "
Elephant Moraine 90766,EET 90766,Official,,1990,Antarctica,L6¶,3.2 g,76,16(2) ANSMET,"(-76.285210, 156.443830)  "
Elephant Moraine 90767,EET 90767,Official,,1990,Antarctica,L6¶,14.7 g,76,16(2) ANSMET,"(-76.287540, 156.467240)  "
Elephant Moraine 90768,EET 90768,Official,,1990,Antarctica,L6¶,5.8 g,76,16(2) ANSMET,"(-76.288080, 156.437180)  "
Elephant Moraine 90769,EET 90769,Official,,1990,Antarctica,L6¶,12.5 g,76,16(2) ANSMET,"(-76.283360, 156.450350)  "
Elephant Moraine 90770,EET 90770,Official,,1990,Antarctica,L6¶,5.5 g,76,16(2) ANSMET,"(-76.282370, 156.463210)  "
Elephant Moraine 90771,EET 90771,Official,,1990,Antarctica,L6¶,4.8 g,76,16(2) ANSMET,"(-76.287510, 156.436510)  "
Elephant Moraine 90772,EET 90772,Official,,1990,Antarctica,L6¶,52.3 g,76,16(2) ANSMET,"(-76.283870, 156.468940)  "
Elephant Moraine 90773,EET 90773,Official,,1990,Antarctica,L6¶,25.2 g,76,16(2) ANSMET,"(-76.284500, 156.462740)  "
Elephant Moraine 90774,EET 90774,Official,,1990,Antarctica,L6¶,41.1 g,76,16(2) ANSMET,"(-76.286210, 156.462930)  "
Elephant Moraine 90775,EET 90775,Official,,1990,Antarctica,L6¶,10 g,76,16(2) ANSMET,"(-76.288970, 156.464960)  "
Elephant Moraine 90776,EET 90776,Official,,1990,Antarctica,L6¶,5 g,76,16(2) ANSMET,"(-76.289880, 156.456250)  "
Elephant Moraine 90777,EET 90777,Official,,1990,Antarctica,L6¶,13.3 g,76,16(2) ANSMET,"(-76.281440, 156.464820)  "
Elephant Moraine 90778,EET 90778,Official,,1990,Antarctica,L5,4.8 g,76,16(2) ANSMET,"(-76.291500, 156.445040)  "
Elephant Moraine 90779,EET 90779,Official,,1990,Antarctica,L6¶,14.8 g,76,16(2) ANSMET,"(-76.288150, 156.468540)  "
Elephant Moraine 90780,EET 90780,Official,,1990,Antarctica,L6¶,45.2 g,76,16(2) ANSMET,"(-76.288530, 156.468120)  "
Elephant Moraine 90781,EET 90781,Official,,1990,Antarctica,L6¶,5.8 g,76,16(2) ANSMET,"(-76.282900, 156.467220)  "
Elephant Moraine 90782,EET 90782,Official,,1990,Antarctica,L6¶,3.6 g,76,16(2) ANSMET,"(-76.293110, 156.435860)  "
Elephant Moraine 90783,EET 90783,Official,,1990,Antarctica,L6¶,23.8 g,76,16(2) ANSMET,"(-76.283770, 156.461780)  "
Elephant Moraine 90784,EET 90784,Official,,1990,Antarctica,L6¶,5.7 g,76,16(2) ANSMET,"(-76.284840, 156.439040)  "
Elephant Moraine 90785,EET 90785,Official,,1990,Antarctica,L6¶,7.2 g,76,16(2) ANSMET,"(-76.286040, 156.450030)  "
Elephant Moraine 90786,EET 90786,Official,,1990,Antarctica,L6¶,11.8 g,76,16(2) ANSMET,"(-76.292050, 156.444690)  "
Elephant Moraine 90787,EET 90787,Official,,1990,Antarctica,L6¶,7.7 g,76,16(2) ANSMET,"(-76.282960, 156.459270)  "
Elephant Moraine 90788,EET 90788,Official,,1990,Antarctica,L6¶,4.1 g,76,16(2) ANSMET,"(-76.288640, 156.433790)  "
Elephant Moraine 90789,EET 90789,Official,,1990,Antarctica,L6¶,3.2 g,76,16(2) ANSMET,"(-76.287470, 156.449530)  "
Elephant Moraine 90790,EET 90790,Official,,1990,Antarctica,L4,2.5 g,79,17(1) ANSMET,"(-76.287620, 156.448170)  "
Elephant Moraine 90791,EET 90791,Official,,1990,Antarctica,L6¶,14.4 g,76,16(2) ANSMET,"(-76.284090, 156.461380)  "
Elephant Moraine 90792,EET 90792,Official,,1990,Antarctica,L6¶,38.9 g,76,16(2) ANSMET,"(-76.285740, 156.457150)  "
Elephant Moraine 90793,EET 90793,Official,,1990,Antarctica,L6¶,17.5 g,76,16(2) ANSMET,"(-76.283170, 156.462850)  "
Elephant Moraine 90794,EET 90794,Official,,1990,Antarctica,L6¶,13.1 g,76,16(2) ANSMET,"(-76.282300, 156.461990)  "
Elephant Moraine 90795,EET 90795,Official,,1990,Antarctica,L6¶,4.9 g,76,16(2) ANSMET,"(-76.287740, 156.436510)  "
Elephant Moraine 90796,EET 90796,Official,,1990,Antarctica,L6¶,39.7 g,76,16(2) ANSMET,"(-76.285800, 156.468450)  "
Elephant Moraine 90797,EET 90797,Official,,1990,Antarctica,L6¶,27 g,76,16(2) ANSMET,"(-76.282330, 156.476580)  "
Elephant Moraine 90798,EET 90798,Official,,1990,Antarctica,L6¶,20.9 g,76,16(2) ANSMET,"(-76.285350, 156.444040)  "
Elephant Moraine 90799,EET 90799,Official,,1990,Antarctica,L6¶,8.5 g,76,16(2) ANSMET,"(-76.286680, 156.440170)  "
Elephant Moraine 90800,EET 90800,Official,,1990,Antarctica,L6¶,10.2 g,76,16(2) ANSMET,"(-76.284250, 156.436850)  "
Elephant Moraine 90801,EET 90801,Official,,1990,Antarctica,L6¶,6.1 g,76,16(2) ANSMET,"(-76.287390, 156.439460)  "
Elephant Moraine 90802,EET 90802,Official,,1990,Antarctica,L6¶,14.7 g,76,16(2) ANSMET,"(-76.284020, 156.436170)  "
Elephant Moraine 90803,EET 90803,Official,,1990,Antarctica,L6¶,1.4 g,76,16(2) ANSMET,"(-76.287340, 156.460460)  "
Elephant Moraine 90804,EET 90804,Official,,1990,Antarctica,L6¶,8.6 g,76,16(2) ANSMET,"(-76.286530, 156.449750)  "
Elephant Moraine 90805,EET 90805,Official,,1990,Antarctica,L6¶,11.9 g,76,16(2) ANSMET,"(-76.287250, 156.437340)  "
Elephant Moraine 90806,EET 90806,Official,,1990,Antarctica,L6¶,14.6 g,76,16(2) ANSMET,"(-76.282410, 156.462280)  "
Elephant Moraine 90807,EET 90807,Official,,1990,Antarctica,L4,3.2 g,79,17(1) ANSMET,"(-76.290010, 156.439710)  "
Elephant Moraine 90808,EET 90808,Official,,1990,Antarctica,L6¶,5.2 g,76,16(2) ANSMET,"(-76.286310, 156.434290)  "
Elephant Moraine 90809,EET 90809,Official,,1990,Antarctica,L6¶,5 g,76,16(2) ANSMET,"(-76.287400, 156.437310)  "
Elephant Moraine 90810,EET 90810,Official,,1990,Antarctica,L6¶,19.5 g,76,16(2) ANSMET,"(-76.283240, 156.468290)  "
Elephant Moraine 90811,EET 90811,Official,,1990,Antarctica,L6¶,6.1 g,76,16(2) ANSMET,"(-76.282600, 156.461800)  "
Elephant Moraine 90812,EET 90812,Official,,1990,Antarctica,L6¶,3.5 g,76,16(2) ANSMET,"(-76.285260, 156.450390)  "
Elephant Moraine 90813,EET 90813,Official,,1990,Antarctica,L6¶,2.6 g,76,16(2) ANSMET,"(-76.286310, 156.449910)  "
Elephant Moraine 90814,EET 90814,Official,,1990,Antarctica,L6¶,6.3 g,76,16(2) ANSMET,"(-76.287350, 156.439850)  "
Elephant Moraine 90815,EET 90815,Official,,1990,Antarctica,L6¶,43.2 g,76,16(2) ANSMET,"(-76.282350, 156.448060)  "
Elephant Moraine 90816,EET 90816,Official,,1990,Antarctica,L6¶,11 g,76,16(2) ANSMET,"(-76.288000, 156.440450)  "
Elephant Moraine 90817,EET 90817,Official,,1990,Antarctica,L6¶,3.3 g,76,16(2) ANSMET,"(-76.288600, 156.432970)  "
Elephant Moraine 90818,EET 90818,Official,,1990,Antarctica,L6¶,13.2 g,76,16(2) ANSMET,"(-76.281870, 156.455180)  "
Elephant Moraine 90819,EET 90819,Official,,1990,Antarctica,L6¶,23.9 g,76,16(2) ANSMET,"(-76.283730, 156.458340)  "
Elephant Moraine 90820,EET 90820,Official,,1990,Antarctica,L6¶,0.9 g,76,16(2) ANSMET,"(-76.281980, 156.455020)  "
Elephant Moraine 90821,EET 90821,Official,,1990,Antarctica,L6¶,5.5 g,76,16(2) ANSMET,"(-76.284270, 156.459550)  "
Elephant Moraine 90822,EET 90822,Official,,1990,Antarctica,L6¶,8.5 g,76,16(2) ANSMET,"(-76.285630, 156.438680)  "
Elephant Moraine 90823,EET 90823,Official,,1990,Antarctica,L6¶,1.8 g,76,16(2) ANSMET,"(-76.285160, 156.460830)  "
Elephant Moraine 90824,EET 90824,Official,,1990,Antarctica,L6¶,2.1 g,76,16(2) ANSMET,"(-76.287320, 156.449920)  "
Elephant Moraine 90825,EET 90825,Official,,1990,Antarctica,L6¶,7.2 g,76,16(2) ANSMET,"(-76.281270, 156.456320)  "
Elephant Moraine 90826,EET 90826,Official,,1990,Antarctica,L6¶,25.7 g,76,16(2) ANSMET,"(-76.283730, 156.467170)  "
Elephant Moraine 90827,EET 90827,Official,,1990,Antarctica,L6¶,4 g,76,16(2) ANSMET,"(-76.287380, 156.441340)  "
Elephant Moraine 90828,EET 90828,Official,,1990,Antarctica,L6¶,15.1 g,76,16(2) ANSMET,"(-76.285380, 156.434210)  "
Elephant Moraine 90829,EET 90829,Official,,1990,Antarctica,L6¶,7.6 g,76,16(2) ANSMET,"(-76.289580, 156.456300)  "
Elephant Moraine 90830,EET 90830,Official,,1990,Antarctica,L6¶,7.4 g,79,17(3) ANSMET,"(-76.285870, 156.442180)  "
Elephant Moraine 90831,EET 90831,Official,,1990,Antarctica,L6¶,3 g,79,17(3) ANSMET,"(-76.280710, 156.450930)  "
Elephant Moraine 90832,EET 90832,Official,,1990,Antarctica,L6¶,59.9 g,79,17(3) ANSMET,"(-76.282380, 156.495320)  "
Elephant Moraine 90833,EET 90833,Official,,1990,Antarctica,L6¶,26.1 g,79,17(3) ANSMET,"(-76.273180, 156.512100)  "
Elephant Moraine 90834,EET 90834,Official,,1990,Antarctica,L6¶,40 g,79,17(3) ANSMET,"(-76.286400, 156.493660)  "
Elephant Moraine 90835,EET 90835,Official,,1990,Antarctica,L6¶,29.1 g,79,17(3) ANSMET,"(-76.272660, 156.504350)  "
Elephant Moraine 90836,EET 90836,Official,,1990,Antarctica,L5,6.9 g,79,17(3) ANSMET,"(-76.282740, 156.472770)  "
Elephant Moraine 90837,EET 90837,Official,,1990,Antarctica,L6¶,40.6 g,79,17(3) ANSMET,"(-76.285450, 156.482410)  "
Elephant Moraine 90838,EET 90838,Official,,1990,Antarctica,L6¶,68.4 g,79,17(3) ANSMET,"(-76.285650, 156.481430)  "
Elephant Moraine 90839,EET 90839,Official,,1990,Antarctica,L6¶,52.5 g,79,17(3) ANSMET,"(-76.279080, 156.533040)  "
